"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"RHYODACITE [5943]",68.6,39,81,9.2,34,5.8,0.94,4.1,0.57,2.8,0.54,1.3,0.21,1.3,0.2,-14.0678,-70.5843
"RHYODACITE [27285]",70.59,65.08,131.24,15.34,55.13,9.73,1.46,6.43,0.84,4.04,0.64,1.47,0.19,1.15,0.16,-22.5,-67.5
"RHYODACITE [22318]",61.31,37.7,77.6,9.09,36.4,7,1.93,5.4,0.8,4.2,0.8,2.6,0.37,2.7,0.48,-32.43011,-69.10092
"RHYODACITE [15133]",70.77,81.14,177.75,20.19,74.58,12.65,1.2,11.43,1.85,9.84,1.76,5.23,0.69,5.03,0.86,52.9,99.7
"RHYODACITE [14580]",64.61,8.04,15.02,1.92,7.23,1.44,0.41,1.27,0.18,1.05,0.19,0.57,0.09,0.63,0.11,18.0655,-76.7464
"RHYODACITE [25239]",70.58,61.26,144.43,12.51,41.48,6.61,0.95,7.44,1.05,6.2,1.37,4.34,0.66,4.54,0.71,52,121
"RHYODACITE [25685]",68.97,44.3,87.2,10.4,35.3,7.4,1.18,6.86,1.14,6.91,1.39,4.09,0.64,4.15,0.63,29.7395,119.4943
"RHYODACITE [10284]",71.08,33.3,40.6,4.56,18.2,2.26,0.82,1.67,0.27,1.49,0.27,0.67,0.1,0.44,0.09,38.26,46.47
"RHYODACITE [23770]",55.72,27.41,51.98,6.68,27.26,5.37,1.41,4.51,0.63,3.51,0.69,1.94,0.27,1.77,0.27,37.75,23.43
"RHYODACITE [24922]",67.5,45.3,81.2,8,29.1,5,1.2,4.6,0.7,3.6,0.7,2.4,0.4,2.4,0.4,-25.12,-66.77
"RHYODACITE [15783]",69.7,49,99,11.1,39.5,7.6,1.2,5.6,0.77,4,0.7,1.8,0.25,1.6,0.23,-25.93,-66.815
"RHYODACITE [20439]",55.52,26,61.3,8.82,37.4,9.1,1.91,9,1.6,9.3,1.9,5.8,0.9,5.8,0.84,24.78,-100.03
"RHYODACITE [23573]",68.2,67.05,114.3,13.54,48.07,7.74,1.72,5.93,0.87,4.43,0.89,2.38,0.37,2.28,0.36,32,115.5
"RHYODACITE [23770]",68.6835847847856,30.3121033880332,51.1610983502001,5.44134417606316,19.3339112959615,3.26700730469307,0.76661709530483,2.68493841045186,0.378854531433527,2.21439739873909,0.445658930296276,1.33148247841761,0.214871180423239,1.46617342280696,0.232756481394823,37.75,23.43
"RHYODACITE [15783]",67,44,88.4,10.3,37.5,7.3,1.2,5.6,0.79,5.1,0.75,1.9,0.27,2.1,0.25,-25.93,-66.815
"RHYODACITE [12868]",73.55,5.59,12.04,1.66,7.23,1.9,0.41,1.62,0.31,2.18,0.49,1.69,0.24,1.73,0.28,48.2744,-65.8586
"RHYODACITE [15280]",71.9,11.14,23.51,3.01,12.28,2.62,0.54,2.27,0.37,2.35,0.51,1.5,0.23,1.58,0.24,54.07,159.6
"RHYODACITE [7342]",71.48,12.5,25.3,2.76,9.6,1.63,0.32,1.01,0.13,0.59,0.12,0.22,0.03,0.26,0.04,66.25,33.75
"RHYODACITE [22998]",71.4,24.9,47.7,5.62,21.2,5.25,0.91,5.48,0.95,6.15,1.31,4.11,0.61,4.23,0.65,33.5,95.5
"RHYODACITE [15783]",71.5,42.4,83.8,9.6,33.8,6.5,1.1,4.6,0.64,3.2,0.56,1.4,0.2,1.2,0.19,-25.74397,-66.89411
"RHYODACITE [17543]",66.49,57.7,108,15.2,61.9,12.81,2.37,13.33,2.19,12.03,2.29,6.36,0.96,5.89,0.84,-29.43,-49.28
"RHYODACITE [25685]",67.02,44.8,89.6,10.3,37.2,7.67,1.24,6.88,1.13,6.81,1.38,4.01,0.6,4,0.6,29.7834,119.4966
"RHYODACITE [15459]",67.76,39.9,81.1,9.3,35.5,7.03,0.97,6,0.92,6.28,1.3,3.57,0.56,3.58,0.52,27.55,116.04
"RHYODACITE [8487]",69.9,26.76,54.56,6.93,30.25,7.87,2.08,8.05,1.35,8.39,1.76,4.95,0.75,4.69,0.78,56.88,-158.17
"RHYODACITE [15783]",69.1,36,92.9,10.8,39.5,7.6,1.3,5.4,0.7,3.6,0.58,1.4,0.2,1.1,0.17,-25.98,-67.21
"RHYODACITE [4281]",69.17,61.42,130.1,15.14,43.92,8.85,1.7,10.47,1.75,9.85,2.16,5.26,0.8,5.42,0.77,-23,48
"RHYODACITE [12689]",52.82,22.921,47.217,5.475,20.545,3.942,0.871,3.454,0.543,3.329,0.715,2.038,0.32,1.935,0.301,44.73,1.92
"RHYODACITE [5943]",68.2,35.6,73.9,8.62,31.3,5.5,0.85,3.71,0.53,2.62,1.1,0.59,0.18,1.15,0.17,-14.0678,-70.5843
"RHYODACITE [15783]",69.9,33.9,68.5,8.1,29.8,6.3,1.1,4.9,0.72,3.8,0.66,1.7,0.24,1.5,0.21,-25.93,-66.815
"RHYODACITE [25685]",67.72,45.9,91.8,10.8,37.9,7.91,1.33,7.05,1.16,6.97,1.41,4.09,0.63,4.14,0.62,29.8981,119.6371
"RHYODACITE [12827]",69.02,23.5,48.1,6,23.2,5.57,0.72,5.09,0.9,5.53,1.14,3.06,0.47,2.79,0.4,39.23,-7.4
"RHYODACITE [22032]",72.15343640397,56.76,112.2,12.42,44.81,8.243,1.701,6.933,0.959,5.411,1.12,3.105,0.473,3.204,0.498,33.778,84.9982
"RHYODACITE [16264]",68.38,25.15,48.27,4.46,14.22,2.55,0.714,2.15,0.271,1.7,0.35625,1.072,0.1512,1.104,0.2,36.58,27.22
"RHYODACITE [15280]",67.25,10.87,24.92,3.22,13.88,3.34,0.89,3.45,0.5,3.02,0.64,1.78,0.27,1.8,0.28,54.07,159.6
"NOT GIVEN [13542]",73.6,8.3,16.5,1.3,4.5,0.72,0.19,0.61,0.08,0.43,0.08,0.23,0.04,0.31,0.05,-18.22875,-69.33423
"RHYODACITE [19452]",70.11,5,12.8,1.83,8.4,1.88,0.64,1.56,0.209,1.04,0.181,0.46,0.063,0.41,0.062,53.649,171.634
"RHYODACITE [23573]",68.38,66,118.8,13.67,47.48,7.77,1.66,5.57,0.84,4.43,0.86,2.36,0.37,2.19,0.35,32,115.5
"RHYODACITE [15783]",68.4,49.6,98.7,11.3,40.7,7.4,1.2,5.2,0.7,3.6,0.61,1.5,0.2,1.2,0.18,-25.98396,-67.21249
"RHYODACITE [17543]",68.02,40.4,86.8,10.15,39.7,7.59,1.49,7.49,1.2,6.32,1.28,3.74,0.55,3.51,0.53,-29.43,-49.28
"DACITE [19452] / RHYODACITE [21215]",63.9,10.6,25.7,3.61,16,3.42,1.04,2.83,0.398,2.11,0.395,1.07,0.153,1.04,0.156,52.6342,174.8567
"RHYODACITE [21646]",68.96,36.6,81,9.15,35.5,7.08,1.42,6.52,1.08,6.08,1.2,3.41,0.51,3.3,0.48,-29,-50
"RHYODACITE [24847]",67.56,31.83,74.8,7.89,28.71,5.58,1.16,4.47,0.69,4.05,0.82,2.45,0.37,2.48,0.38,27.15,33.1
"RHYODACITE [26740]",69.76,26,48.5,5.33,19.3,3.97,0.69,3.78,0.78,5.76,1.4,4.5,0.76,5.21,0.85,47.5,88
"RHYODACITE [21534] / NOT GIVEN [20249]",52.8357131975652,16.8740315563846,34.8431647723819,4.51261262623605,18.5330929936505,3.88527604503531,1.23343571284028,3.72188601715367,0.593036877260451,3.65292747855557,0.739177696370186,2.17113543523064,0.32308627846863,2.03331222594997,0.311055677978133,36.588786,27.209037
"DACITE [11800] / RHYODACITE [11855]",68.04,140,242,26.4,87.41,14.39,2.14,13.1,1.75,9.59,1.94,5.75,0.82,5.65,0.88,32.6,107.125
"DACITE [19452] / RHYODACITE [21215]",63.57,11.9,28.3,4.04,17.8,3.74,1.14,3.11,0.426,2.24,0.42,1.12,0.162,1.09,0.167,52.6342,174.8567
"RHYODACITE [14580]",68.99,12.47,18.79,1.99,6.62,1.3,0.43,1.16,0.19,1.21,0.23,0.69,0.11,0.73,0.14,18.053,-76.7235
"RHYODACITE [21534]",61.3130078074666,27.3937435776737,54.0418969947224,6.28670856632686,25.1007658237641,5.30504695908212,1.51370354746425,5.36456182993455,0.846079480674034,5.3291143851448,1.13903749060104,3.35110213392301,0.497053691896659,3.25400059759398,0.497879538500831,36.604911,27.171623
"RHYODACITE [20439]",59.9,16.7,34.1,4.36,18.1,3.9,0.965,3.32,0.55,3.35,0.68,2,0.303,1.96,0.308,23.8,-99.2
"RHYODACITE [14181]",67.21,39.51,77.68,9.12,34.8,6.6,1.1,5.31,0.81,4.86,0.88,2.51,0.38,2.54,0.39,46.6,11.25
"RHYODACITE [24195]",63.75,31.7,59.8,7.01,29.1,5.17,1.3,4.44,0.81,4.1,0.85,2.57,0.38,2.59,0.41,28.885,118.7
"RHYODACITE [14181]",65.97,36.72,72.25,8.39,31.01,6.31,1.17,5.35,0.82,4.9,0.98,2.68,0.44,2.89,0.47,46.6,11.25
"RHYODACITE [26394]",70.09,49.0998609285605,89.3566508494725,9.87031149889873,33.9591188568961,5.23840984406406,0.906609106850591,3.99938171396076,0.584781926381922,3.3296570956714,0.654279270256005,1.93176245463447,0.306836544450559,1.98885385108539,0.295960581032607,28.5,120
"RHYODACITE [21120]",64.72,26.3,54.5,6.26,23.8,5.48,1.07,6,1.01,6.52,1.46,4.52,0.7,4.7,0.73,36.4,25.45
"RHYODACITE [25685]",66.76,44.4,88.6,10.1,36.7,7.64,1.31,6.89,1.12,6.74,1.37,3.98,0.61,4.03,0.61,29.9027,119.6418
"RHYODACITE [22419]",71.1,22.25,46.14,5.02,19.32,4.15,0.67,4.11,0.82,5.05,1.23,3.53,0.65,4.23,0.66,27.8,126.9
"RHYODACITE [25685]",69.44,41.5,80.6,9.1,32.7,6.53,1.08,5.66,0.92,5.44,1.1,3.2,0.5,3.35,0.53,29.846,119.5507
"RHYODACITE [12689]",60.31,17.2,22.93,4.19,16.4,3.31,0.81,3.14,0.48,2.7,0.52,1.4,12,1.26,0.19,44.73,1.92
"RHYODACITE [15783]",70.2,44.4,89.4,10.5,38.7,7.6,1.2,5.8,0.82,4.2,0.74,1.9,0.27,1.6,0.24,-25.93,-66.815
"RHYODACITE [15783]",69,55.6,110.8,12.6,44.8,8.2,1.3,6,0.82,4.2,0.72,1.8,0.25,1.5,0.23,-25.93,-66.815
"RHYODACITE [19452]",69.52,9.6,22.8,3.21,14,2.89,0.92,2.03,0.28,1.3,0.214,0.52,0.069,0.45,0.064,53.48,171.954
"RHYODACITE [15280]",76.08,17.37,38.15,5.08,21.37,4.81,0.6,4.03,0.57,3.35,0.71,1.99,0.31,2.13,0.35,54.07,159.6
"RHYODACITE [20388]",72.29,58.6,144.5,15.6,66.8,12.69,3.3,10.9,1.51,9.19,1.9,5.69,0.82,5.49,0.88,54.5,91
