"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"KOMATIITE [24899]",48.44,1.84,5.95,0.971,4.84,1.51,1.15,1.91,0.326,2.06,0.433,1.2,0.175,1.08,0.154,-26,31
"KOMATIITE [12764]",84.54,0.2,0.38,0.05,0.24,0.14,0.09,0.19,0.04,0.35,0.09,0.3,0.05,0.34,0.05,-26,31
"KOMATIITE [5316]",54.08,0.36,0.98,0.16,0.824,0.318,0.1,0.45,0.08,0.52,0.11,0.35,0.05,0.34,0.06,48.47,-81.4
"KOMATIITE [23005]",53.8094035701006,1.71419165165252,4.23506141146535,0.504174000363271,2.72253965237906,0.907513180486927,0.403339210374096,1.71419165165252,0.403339210374096,2.21836565201579,0.504174000363271,1.71419165165252,0.201669600145308,1.51252200108981,0.201669600145308,-27.70821,117.96797
"NOT GIVEN [15917]",44.55,0.35,1.04,0.16,0.92,0.29,0.12,0.46,0.12,0.58,0.14,0.4,0.07,0.4,0.05,-28.75,121.23
"KOMATIITE [9322]",45.95,0.35,0.97,0.17,0.92,0.38,0.14,0.57,0.11,0.76,0.17,0.53,0.07,0.52,0.08,36,118
"KOMATIITE [22846]",39.6,0.23,0.56,0.08,0.38,0.15,0.05,0.23,0.05,0.33,0.08,0.22,0.03,0.24,0.04,-25.8326,30.8897
"KOMATIITE [21048]",50.29,0.095,0.223,0.031,0.167,0.105,0.067,0.247,0.068,0.646,0.175,0.565,0.107,0.786,0.133,-27.375,30.75
"KOMATIITE [12642]",46.39,0.68,2.43,0.43,2.45,0.83,0.41,1.19,0.23,1.54,0.35,1.08,0.15,1.03,0.15,15.08,76.76
"KOMATIITE [24238]",43.8,0.658,2.13,0.41,2.446,1.081,0.268,1.69,0.289,1.86,0.373,1.01,0.14,0.88,0.1742,67.8,24
"KOMATIITE [17629]",46.1,0.55,1.58,0.27,1.48,0.52,0.19,0.8,0.17,1.01,0.23,0.72,0.1,0.65,0.1,13.14,76.04
"KOMATIITE [21131]",45.82,1.309,3.528,0.573,3.260846,1.052787,0.285,1.217,0.212,1.285,0.276,0.783,0.109,0.729,0.1,22.3529,86.2435
"KOMATIITE [23005]",53.1307008789738,2.91987372383582,10.9746970285478,0.805482388868673,4.22878229739869,1.91302062951328,0.704797071381596,2.31576178870776,0.50342648675009,3.22192956554322,0.604111804237167,2.11439114366508,0.302055902118584,2.01370594700036,0.302055902118584,-27.70311,117.96625
"KOMATIITE [18431]",43.21,0.42,0.98,0.18,0.83,0.44,0.21,0.56,0.11,0.79,0.18,0.57,0.09,0.59,0.1,48.13,-78.13
"KOMATIITE [23187]",47.2,5,10.1,1.34,5.6,1.37,0.41,1.49,0.25,1.48,0.26,0.9,0.12,0.78,0.12,-31.2082,121.69
"KOMATIITE [2784]",44.65,0.49,1.85,0.36,2.89,1.38,0.5,1.77,0.32,2.24,0.47,1.29,0.18,1.13,0.18,3,-78.32
"KOMATIITE [20130]",48.89,1.159,2.925,0.455,2.206,0.734,0.218,1.001,0.178,1.239,0.276,0.823,0.13,0.845,0.128,-21,119
"CUMULATE [15917]",45.66,0.53,1.26,0.21,1.1,0.38,0.18,0.38,0.08,0.53,0.14,0.36,0.06,0.39,0.06,-28.47,121.07
"NOT GIVEN [15917]",45.38,0.62,1.68,0.26,1.43,0.5,0.24,0.67,0.12,0.82,0.18,0.52,0.08,0.5,0.08,-28.47,121.07
"KOMATIITE [5204]",50.16,1.37,3.47,0.5,2.2,0.61,0.28,0.97,0.17,1.18,0.27,0.78,0.11,0.77,0.13,51.1,-94
"KOMATIITE [5952]",46.8,1.18,3,0.43,1.72,0.52,0.24,0.77,0.15,1.01,0.22,0.65,0.1,0.62,0.09,-25.77,31
"KOMATIITE [17349]",38.08,0.16,0.44,0.08,0.49,0.19,0.056,0.253,0.048,0.31,0.072,0.211,0.032,0.2,0.035,-31.2,121.67
"KOMATIITE [13382]",49.1,2.8,5.5,0.9,4.5,1.5,0.5,1.7,0.41,2.4,0.52,1.3,0.2,1.3,0.2,12.77,76.23
"KOMATIITE [9322]",45.97,0.33,0.9,0.16,0.83,0.34,0.15,0.55,0.1,0.73,0.16,0.47,0.07,0.49,0.07,36,118
"KOMATIITE [6808]",46.7,0.456,1.41,0.242,1.47,0.697,0.29,1.18,0.231,1.63,0.362,1.05,0.16,1.02,0.156,48.6,-80.5
"KOMATIITE [12764]",88.58,0.35,0.64,0.09,0.55,0.26,0.18,0.54,0.1,0.69,0.15,0.43,0.06,0.38,0.06,-26,31
"KOMATIITE [17349]",41.17,0.67,2,0.41,2.45,1,0.595,1.6,0.296,1.936,0.437,1.229,0.189,1.17,0.189,-31.2,121.67
"TUFF [14411]",94.47029,13.1323801052136,29.285963747719,3.83983406697809,17.2940684872755,3.99790738418969,1.28204346033939,3.61798508317671,0.587276311905386,3.49994044839264,0.680224653002605,1.62221638436603,0.198990737558713,1.04052888353701,0.148392570325388,-25.9184,31.0095
"KOMATIITE [17349]",42.88,0.35,1,0.2,1.27,0.59,0.178,0.9,0.172,1.2,0.261,0.72,0.112,0.785,0.117,-31.2,121.67
"KOMATIITE [17349]",37.31,0.26,0.6,0.1,0.53,0.19,0.078,0.27,0.051,0.3,0.075,0.22,0.035,0.223,0.036,-31.2,121.67
"KOMATIITE [9322]",48.78,0.84,2.73,0.46,2.44,0.78,0.25,1.09,0.19,1.34,0.3,0.86,0.13,0.83,0.13,36.0353,117.6027
"KOMATIITE [18431]",44.91,0.39,1.15,0.21,1.09,0.49,0.21,0.78,0.14,1.01,0.26,0.75,0.11,0.73,0.12,48.13,-78.13
"KOMATIITE [20130]",45.07,0.472,1.529,0.265,1.59,0.73,0.394,1.234,0.237,1.64,0.369,1.084,0.162,1.087,0.163,48.6,-80.5
"KOMATIITE [17629]",44.3,2.75,9.21,1.33,6.13,2.03,0.54,2.73,0.55,3.35,0.71,2.11,0.29,1.8,0.26,13.14,76.04
"KOMATIITE [20130]",47.86,0.735,2.253,0.393,2.153,0.78,0.326,1.12,0.209,1.382,0.298,0.873,0.136,0.88,0.13,-28.47,121.07
"KOMATIITE [20130]",46.8,2.1,5.875,0.917,4.583,1.386,0.449,1.703,0.279,1.749,0.368,1.018,0.144,0.934,0.137,-25.77,31
"KOMATIITE [24899]",50.12,0.259,0.68,0.118,0.638,0.22,0.1,0.337,0.063,0.435,0.102,0.31,0.049,0.341,0.053,-20.5,30
"NOT GIVEN [15917]",50.56,1.56,4.49,0.69,3.69,1.15,0.29,1.21,0.17,1.09,0.23,0.63,0.12,0.81,0.12,-28.75,121.23
"KOMATIITE [23007]",38.4,3.8,6.7,1.2,4.8,1.09,0.27,0.93,0.13,0.74,0.14,0.36,0.05,0.35,0.05,22,86
"KOMATIITE [6808]",46.7,0.456,1.41,0.249,1.6,0.722,0.332,1.25,0.211,1.59,0.326,1.02,0.15,1.01,0.158,48.6,-80.5
