"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"LATITE [13219] / NOT GIVEN [23164]",56.4,77,179,21.7,88,15.2,2.33,6.2,0.96,5,1.04,2.6,0.36,1.9,0.29,42.8981,11.5689
"LATITE [12478]",55.76,206.8,365.1,46.59,177.6,33.62,6.76,17.62,2.21,8.28,1.47,3.27,0.48,2.17,0.31,33.5,87.5
"LATITE [19737]",51.17,56,113.5,13.98,56,9.65,2.14,7.28,1.04,5.15,0.92,2.49,0.37,2.2,0.32,39.09,28.98
"LATITE [12365]",59.62,174.5,321.3,31.7,103.9,17.36,2.2,8.86,1.12,4.14,0.75,1.98,0.13,1.14,0.23,35,91
"LATITE [6919]",63.3,90.1,193,24.4,85.6,15.1,3.77,12.6,1.71,9.28,1.7,4.62,0.579,3.63,0.52,-19.0238,12.5313
"LATITE [17643]",55.93,34,80.2,9.8,39.2,6.99,2.16,5.3,0.79,3.61,0.65,1.8,0.26,1.56,0.22,48.872051,-111.382451
"LATITE [27006]",58.42,21.3,47.4,5.94,25,3.99,1.14,2.91,0.39,1.87,0.3,0.93,0.14,0.85,0.12,-27.01,-69.21
"TRACHYANDESITE [11270] / LATITE [12293]",59.28,181,345,35.3,127,19.2,3.7,13.6,1.9,5.5,1,2.5,0.4,2.3,0.8,35.8,81.5
"NOT GIVEN [14752] / LATITE [18483]",53.98,100,213,27.1,104.3,16.5,3.68,11.63,1.44,6.65,1.07,2.7,0.38,2.3,0.3,38.8,29.3
"LATITE, QUARTZ [22074]",63.16,80.1,176,20.8,81.5,15.3,3.67,12.4,1.701,9.85,1.747,4.73,0.625,4.02,0.594,-14.75283,12.39814
"LATITE [14851]",53.13,67.9,132.8,16.07,62.3,10.21,2.33,8.1,1.16,6.18,1.15,3.1,0.48,2.97,0.46,39.1806,29.0074
"LATITE [12293]",60.08,178,316,36,120,17.3,3,9.1,1.2,4.8,0.9,1.9,0.2,1.4,0.2,35.8,81.5
"LATITE [19737]",53.63,47.9,124.4,15.8,65.5,11.58,2.41,8.02,1.1,5.31,0.87,2.37,0.34,2.04,0.29,39.09,28.98
"LATITE [26834]",57.09,193.292012351541,403.568460275875,41.0902948191722,152.256211872881,21.0151194922721,5.34748166078962,14.178866020186,1.63769084704432,8.32618400027834,1.46876031727108,3.95211672225362,0.542314888838779,3.22551519472542,0.485406992674184,25.3861666666667,101.2565
"LATITE [14546]",57.72,50.1,94,11.2,41.1,7.12,1.51,5.44,0.79,4.27,0.88,2.33,0.32,2.21,0.35,32.92,88.87
"LATITE, QUARTZ [6919]",66.99,70.8,155,20.5,76,14.9,3.72,12.7,1.96,11.5,2.19,6.02,0.801,5.22,0.754,-18.7183,12.363
"LATITE [12635]",52.61,57.69,125.6,14.05,52.75,10.43,2.4,8.15,1.14,6.05,1.08,2.92,0.42,2.72,0.42,41.28,13.98
"LATITE [15759]",57.08,35.8,66.2,7.11,23.2,4.57,1.16,3.59,0.51,2.81,0.57,1.75,0.257,1.57,0.222,-6.64,-52
"LATITE [20322]",60.54,43.5,84.5,9.74,37.8,6.88,1.63,6.22,1.04,5.89,1.2,3.45,0.55,3.36,0.52,39.2,43
"LATITE [12365]",61.54,136.3,253.2,26.6,84.6,13.44,2.44,10.51,0.92,5.34,0.73,2.57,0.27,1.21,0.27,35,91
"LATITE [26834]",58.3,66.1357909755434,101.784558229334,15.218585158371,61.2006016723043,12.5507954691708,3.18633262585383,11.7735678486337,1.58687855999863,8.51304918084056,1.5609272114652,4.2996031765571,0.558301806033324,3.49317247781859,0.517429589927552,26.4866666666667,99.6245
"LATITE [14851] / BASALT [23377] / SHOSHONITE [15953]",54.17,65.4,136.1,16.46,62.3,10.82,2.39,8.65,1.21,6.46,1.2,3.34,0.48,3.26,0.49,39.1367,28.9833
"LATITE [19737]",51.69,44.3,114,14.7,59.7,10.14,2.16,6.54,0.9,4.56,0.75,2.17,0.31,1.8,0.27,39.09,28.98
"LATITE [20322]",58.96,48.7,84.9,10.32,39.7,6.72,1.51,6.08,0.97,5.66,1.12,3.31,0.51,3.39,0.52,39.2,43
"LATITE [24679]",58.18,51.87,102,11.72,42.3,6.9,2.03,5.12,0.67,3.22,0.65,1.69,0.26,1.7,0.25,9.3603769,-83.2899317
"LATITE [12478]",60.52,70.94,124.69,13.96,47.8,7.39,1.77,5.18,0.64,3.25,0.56,1.51,0.2,1.21,0.15,33.5,87.5
"LATITE [24534]",58.08,96.4,203,24.8,98.5,17.2,4.05,12.7,1.61,7.86,1.32,3.3,0.44,2.57,0.36,48.773533,111.892559
"LATITE [9154]",60.12,51.6,111.2,12.96,47.7,9.34,2.22,8.63,1,5.71,1.14,2.88,0.45,2.55,0.36,-25.4822,-68.0174
"LATITE [20410]",55.7,69.8,110,12.3,41.6,7.01,1.79,5.12,0.7,3.72,0.67,1.84,0.259,1.72,0.247,50.6651,7.2519
"LATITE [12365]",57.37,187.7,335.7,35.5,119.5,15.92,3.3,8.57,1.2,5.75,0.95,2.28,0.33,1.9,0.25,35,91
"LATITE, QUARTZ [22074]",68.13,63.8,141,15.4,68.7,10.5,2.42,8.61,1.197,7.35,1.386,3.98,0.553,3.66,0.527,-15.17988,12.33282
"LATITE [19737]",55.5,40.6,88.9,10.68,42,7.66,1.7,5.9,0.92,4.86,0.89,2.48,0.38,2.23,0.36,39.09,28.98
"LATITE [9456] / PUMICE [15326]",57.1,82,160,16.8,60,10.6,1.9,8,1.1,6,1.1,3.2,0.5,3,0.4,40.78,14.05
