"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"TEPHRITIC-PHONOLITE [13759]",60.0675231525782,30.7143333333333,60.899,7.52066666666667,31.0156666666667,6.807,1.608,5.31566666666667,0.736,3.79766666666667,0.691666666666667,2.33033333333333,0.3275,2.028,0.401666666666667,42.7011,27.6477
"TEPHRITIC-PHONOLITE [12930]",49.24,124.79,215.81,22.78,77.88,12.82,3.87,10.63,1.43,7.02,1.32,3.24,0.46,2.75,0.39,28.57,-17.87
"TEPHRITIC-PHONOLITE [23759]",53.73,62,146,17,71,14,3.3,14,2.3,14,2.7,7.2,1,6.3,0.86,-28.67,17.2
"TEPHRITIC-PHONOLITE [14436]",53.38,83.7,133,17.2,61.6,10.36,2.5,9.2,1.18,6.32,1.21,3.16,0.47,3.01,0.46,30.5,90.5
"TEPHRITIC-PHONOLITE [15545]",53.98,312,473,50.9,165.97,18.97,4.91,12.4,1.4,7.4,1.3,4.2,0.55,3.5,0.5,-23.25,-56
"TEPHRITIC-PHONOLITE [12930]",48.15,118.7,211.29,23.06,85.65,15.28,4.32,12.08,1.65,7.61,1.4,3.61,0.51,2.97,0.43,28.57,-17.87
"TEPHRITIC-PHONOLITE [20288]",52.17,54.3,116,13.51,49.9,9.75,2.83,9.63,1.59,9.41,1.96,5.49,0.85,5.72,0.81,39.2,44
"TEPHRITIC-PHONOLITE [18962]",52.77,142,294,45.7,185,34.5,6.58,18.9,1.96,7,0.99,2.28,0.28,1.88,0.26,32,82
"TEPHRITIC-PHONOLITE [6553]",47.95,180.6,312.4,35.79,121.9,16.9,5.29,10.14,1.14,5.29,0.89,2.2,0.3,1.93,0.28,49.315,-119.13
"TEPHRITIC-PHONOLITE [6553]",51.5,216.6,373.1,42.06,142,18.98,4.44,10.73,1.2,5.68,0.9,2.26,0.28,1.83,0.29,49.315,-119.13
"TEPHRITIC-PHONOLITE [24698]",52.1,166,335,40,152,27,8.07,20,2.73,14.09,2.4,5.66,0.75,4.2,0.6,18.87166667,46.66102778
"TEPHRITIC-PHONOLITE [9456] / SCORIA [15326]",54.33,62,119,13.8,48.1,9,2.5,7,1,5,1,2.6,0.4,2.4,0.4,40.78,14.05
"TEPHRITIC-PHONOLITE [9456] / PUMICE [15326]",55.4,68,127,14.5,51,9,2.5,7,1,5,0.9,2.4,0.4,2.3,0.4,40.795,14.163
"TEPHRITIC-PHONOLITE [14436]",52.9,77.1,127,15.7,57.6,9.6,2.31,8.69,1.09,5.86,1.11,2.97,0.42,2.66,0.4,30.5,90.5
"TEPHRITIC-PHONOLITE [9456] / PUMICE [15326]",56.82,73,139,15,50,9,2.2,6,0.9,4.7,0.9,2.5,0.4,2.6,0.4,40.78,14.05
"TEPHRITIC-PHONOLITE [18825]",53.11,177.7,419.8,39.71,149.3,18.3,4.94,10.86,1.36,6.03,0.93,2.49,0.35,2.31,0.35,39.3614,28.0107
"TEPHRITIC-PHONOLITE [9456] / PHONOLITE [15105]",56,65,124,13.4,49.2,9,2.2,6,0.9,4.8,0.8,2.3,0.3,2.2,0.3,40.78,14.05
"TEPHRITIC-PHONOLITE [12930]",48.03,115.17,202.86,21.97,77.93,13.23,3.93,10.61,1.44,6.85,1.29,3.21,0.43,2.78,0.38,28.57,-17.87
"TEPHRITIC-PHONOLITE [12478]",52.35,361.88,675.34,77.33,230.95,39.45,9.23,22.47,2.89,12.31,2.11,5.95,0.77,4.67,0.69,33.5,87.5
