"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
-5,120,"TEPHRITE [4941]",53,110.8,13.17,63.8,15,4.6,12.3,1.8,8.9,1.6,4.8,0.6,3.8,0.55
-5,120,"TEPHRITE [4941]",54,111.4,12.89,63.2,14.8,4.6,11.9,1.7,8.8,1.6,4.7,0.57,3.6,0.53
29.0628,118.9812,"TEPHRITE [20945]",83,153,17.9,70,15.6,4.4,11.6,1.6,7.4,1.22,2.9,0.29,1.8,0.22
29.0628,118.9812,"TEPHRITE [20945]",81,150,17.7,68,14.6,4.5,11.9,1.5,7.9,1.26,2.9,0.31,1.7,0.22
29.0628,118.9812,"TEPHRITE [20945]",83,151,18.2,67,14.5,4.4,11.9,1.6,7.5,1.18,3,0.32,1.7,0.22
29.0628,118.9812,"TEPHRITE [20945]",83,147,18.3,68,15,4.4,12.2,1.6,7.4,1.24,2.9,0.31,1.8,0.25
29.0628,118.9812,"TEPHRITE [20945]",83,155,18.4,70,15.1,4.3,12.3,1.6,7.9,1.29,3.2,0.29,1.8,0.23
26.38,117.12,"TEPHRITE [20945]",81,151,20.1,80,16.8,5,12.9,1.7,7.6,1.24,3.1,0.33,1.9,0.28
26.38,117.12,"TEPHRITE [20945]",81,156,20.9,81,16.7,5,13.2,1.8,7.9,1.36,3.3,0.34,2.1,0.28
26.38,117.12,"TEPHRITE [20945]",83,156,21.7,83,16.5,5.1,13.4,1.8,8.2,1.31,3.3,0.35,1.9,0.29
26.38,117.12,"TEPHRITE [20945]",86,155,21.6,85,17.6,5.3,13.9,1.8,8.2,1.39,3.4,0.35,2.1,0.24
26.38,117.12,"TEPHRITE [20945]",85,163,22,85,17.7,5.4,13.9,1.9,8.8,1.42,3.2,0.36,2.2,0.28
26.38,117.12,"TEPHRITE [20945]",86,162,21.7,84,17.3,5.2,14,1.8,8.3,1.42,3.3,0.32,2,0.28
26.38,117.12,"TEPHRITE [20945]",69,132,16.9,64,12.7,3.9,10.9,1.4,6.4,1.16,3,0.32,2.1,0.29
26.38,117.12,"TEPHRITE [20945]",71,135,16.8,66,13.5,4,10.4,1.4,6.9,1.22,3,0.34,2.1,0.29
26.38,117.12,"TEPHRITE [20945]",71,131,16.9,65,13,3.9,10.3,1.4,7,1.2,3,0.33,2,0.3
50.40365,12.81895,"TEPHRITE [21063]",161.9,315.1,33.9,118,17.8,5,12.8,1.65,8.72,1.51,3.92,0.49,3.19,0.43
50.40365,12.81895,"TEPHRITE [21063]",163.1,315.5,33.8,118,17.93,4.98,12.93,1.66,8.8,1.52,3.94,0.51,3.24,0.43
-56.8333,68.0933,"TEPHRITE [5171]",50,123,15,67,13,3.5,10,1.4,8.6,1.6,4.2,0.48,3,0.41
22.342,59.8099,"TEPHRITE [21142]",75.7,127,13.2,45.9,7.69,2.48,6.84,0.941,4.92,0.882,2.21,0.291,1.77,0.258
