"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"DIORITE [13235]",54.56,6.31,15.1,2.06,10.5,2.73,1.17,3.29,0.51,3.45,0.71,1.97,0.27,1.71,0.28,35.1485,73.0857
"DIORITE, QUARTZ [25137]",57.47,63.4,122,15.8,58.8,10.1,2.53,7.83,1.17,5.51,1.09,3.09,0.42,2.64,0.38,36,82
"DIORITE, QUARTZ [28963]",60.7,20.9,38.3,4.93,19.8,3.52,0.994,3.48,0.509,2.6,0.48,1.45,0.197,1.48,0.177,63,26.45
"DIORITE, QUARTZ [22259]",62.6,64.3,123,13.2,47.3,7.52,1.77,4.47,0.47,2.4,0.43,0.99,0.14,0.93,0.15,34,106
"DIORITE [24763]",60.9,29.3,65.2,7.99,30.2,4.18,0.98,2.6,0.32,1.64,0.31,0.81,0.11,0.68,0.1,43.65,82.14
"DIORITE [13726]",54.15,23.3,49,5.57,22.4,4.4,1.95,4.06,0.63,3.58,0.73,2.06,0.29,1.96,0.29,-1.825,-60.25
"DIORITE, QUARTZ [22814]",54.08,44.1524313055947,89.8173491179361,11.0655500110676,44.3477253117104,8.98816972843819,2.02440524292115,7.67556972274406,1.09201446738389,6.19723437109326,1.19337158148569,3.23569034529845,0.445057024993861,2.79806727308424,0.426182528535393,24.7228,97.7415
"DIORITE [26689]",60.99,18.3,41.4,5.53,22.1,4.51,1.05,3.61,0.54,2.75,0.52,1.42,0.23,1.41,0.21,-34.0699781698665,-70.4240708564498
"DIORITE [23900]",56.51,35.21,67.23,7.33,27.47,4.83,1.21,3.95,0.6,3.44,0.66,1.82,0.28,1.88,0.26,33.5,108
"DIORITE [25301]",57.54,9.59,20.2,2.55,10.78,2.86,1.03,3.17,0.5,2.97,0.61,1.74,0.24,1.56,0.23,28.827,113.599
