"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"PANTELLERITIC RHYOLITE [18206]",72.38,102.7,207.1,24.21,90.77,18.96,3.226,17.17,2.818,17.04,3.34,9.483,1.411,9.459,1.451,8.35,39.18
"PANTELLERITIC RHYOLITE [18206]",68.34,115.14,229.37,24.67,109.48,23.19,5.81666666666667,22.5633333333333,3.55333333333333,24.1566666666667,4.78333333333333,13.7433333333333,1.90366666666667,12.54,1.87666666666667,8.97,39.9
"PANTELLERITIC RHYOLITE [13004]",69.95,278,511,57.7,192,40.9,5.49,33.2,6.58,37.8,7.44,22.1,3.27,19.8,2.78,36.7817,11.9875
"PANTELLERITIC RHYOLITE [18206]",73.06,129,264.5,30.58,114.5,23.27,2.978,20.73,3.486,21.17,4.22,11.9,1.82,12.08,1.805,8.35,39.18
"PANTELLERITIC RHYOLITE [21827]",73.01,173,364,43.5,170,33.3,4.87,30.5,5.3,30.7,6,16.9,2.56,16.4,2.36,7,40
"PANTELLERITIC RHYOLITE [17033]",72.7,83,187,24,101,23,2.8,23,4.3,28,6,18,2.9,18,2.7,43.1,101.085
"OBSIDIAN [20693]",73.3570941859956,154.926903525353,319.267249594017,36.6701266229483,139.540078059579,25.9555038861553,4.76562200460214,25.0204539534227,3.94749420164283,24.9612846871626,4.91255747096093,14.7519406093262,2.09391298882353,13.4586366460204,1.95606993354654,7.81176,38.7936
"PANTELLERITIC RHYOLITE [18543]",68.35,167,318,33.9,120,24.9,0.3,20.8,3.5,18.9,3.7,9.7,1.4,8.5,1.2,42,128.05
"PANTELLERITIC RHYOLITE [23775]",50.44,99,193,21.4,84,12.7,3.3,8.7,1.2,4.3,0.8,2,0.3,2,0.3,39.4587,46.24037
"RHYOLITE [16964] / NOT GIVEN [24016] / PANTELLERITIC RHYOLITE [21950]",72.7469152825329,70.5202770612466,144.750123698142,17.9039821485419,65.2178790301003,12.709814159409,1.70116635966387,14.4146496142604,2.11058665805357,14.0578085866427,2.56979427522936,8.03851978438181,1.19197736643492,8.45961468698765,1.25479096919044,12.6609,40.4792
"PANTELLERITIC RHYOLITE [21827]",71.6,135,276,31.1,109,22,3.69,18.1,3.2,19.6,3.8,11.3,1.63,11.3,1.67,7,40
"PANTELLERITIC RHYOLITE [18206]",70.25,132.7,269.2,31.41,118.5,24.26,3.106,21.75,3.646,21.92,4.385,12.32,1.876,12.47,1.889,8.35,39.18
"PANTELLERITIC RHYOLITE [17033]",74.18,61,134,18,83.3,18.24,1.7,14,2.9,18,3.9,12,1.9,12,1.9,43.1,101.085
"PANTELLERITIC RHYOLITE [17345]",68.87,110.4,229.6,26.3,82,14.3,1.71,14.06,2.23,14.01,2.82,8.64,1.34,8.32,1.31,50,108
"PANTELLERITIC RHYOLITE [14188]",67.84,204.73,373.9,37.5,134.27,27.9,3.38,24.57,4.43,24.72,4.97,15.49,2.31,13.96,1.91,36.8039,11.9455
"PANTELLERITIC RHYOLITE [7625]",70.48,124,244,27.2,105,21.5,4.1,18.8,3.5,21.6,4.6,13.4,2.16,12.2,1.75,8.04,39.08
"PANTELLERITIC RHYOLITE [14188]",69.73,245,464,53,168,32.8,4.2,31.6,5.3,31,6.1,17.8,2.6,17.3,2.4,36.7486,11.9833
"PANTELLERITIC RHYOLITE [22611]",67.99,191.8,373.2,39.43,138.7,27.11,4.1,24.94,4.21,25.73,5.21,15.08,2.18,13.7,2.01,36.82425,11.98381
"PANTELLERITIC RHYOLITE [17033]",73.48,59,137,17,85.1,18.5,1.7,14,2.8,17,3.8,12,1.8,12,1.8,43.1,101.085
"PANTELLERITIC RHYOLITE [17033]",75.18,54,149,16,76.3,16.92,2.1,14,2.7,16,3.6,11,1.8,11,1.8,43.1,101.085
"PANTELLERITIC RHYOLITE [22885]",65.47,67.4,122,13.7,44.9,7.31,1.02,5.61,0.96,5.48,1.12,3.3,0.546,3.74,0.557,37.0931,-116.6653
"PANTELLERITIC RHYOLITE [13004]",69.63,282,536,58.8,192,41.4,5.05,35.2,6.56,37.6,7.31,22.8,3.32,20.6,2.9,36.7894,11.9764
"PANTELLERITIC RHYOLITE [13004]",67.39,189,359,41.8,137,28.8,4.62,25.6,4.63,27.5,5.43,16.3,2.43,15,2.2,36.7889,12.0389
"PANTELLERITIC RHYOLITE [22611]",68.07,174.5,324.9,36.85,132.1,26.38,4.13,24.54,4.22,24.57,4.68,14.36,2.06,13.46,1.94,36.82456,11.98522
