"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"THOLEIITIC BASALT [232]",49.71,16.8,41.7,5.96,26.3,6.29,2.16,6.35,0.91,5.31,1,2.59,0.362,2.1,0.287,19.4,-155.27
"THOLEIITIC BASALT [6564]",49.5,1.57,4.7,0.81,4.89,1.84,0.72,2.3,0.43,2.8,0.65,1.73,0.27,1.94,0.27,34.08,139.52
"THOLEIITIC BASALT [23488]",50.3507819,26.6536407,52.2378139,6.43736929,28.3919971,7.00323023,2.34211748,6.93711449,1.03878661,5.64283035,1.00054229,2.52009026,0.32281306,1.8653139,0.25626874,44.1045,114.509472
"THOLEIITIC BASALT [13292]",50.88,28.1,52.4,6.53,24.7,5.832,1.91,5.64,0.85,4.85,0.93,2.23,0.31,1.87,0.259,32.7265,118.1348
"THOLEIITIC BASALT [25749]",52,17.6,37.1,4.79,19.7,4.63,1.38,4.79,0.79,5.12,1.05,3.12,0.42,2.71,0.38,-5.6621172,-39.156977
"THOLEIITIC BASALT [9396]",48.3,13.1,29.4,4.2,19.5,4.7,1.6,4.7,0.8,4.7,0.9,2.5,0.3,2.1,0.3,30.1,102
"THOLEIITIC BASALT [6859]",42.19,0.69,1.57,0.23,1.05,0.32,0.3,0.35,0.06,0.37,0.08,0.21,0.03,0.2,0.03,54.17,-165.92
"THOLEIITIC BASALT [12151]",50.34,2.27,7.64,1.2,7.26,2.89,1.03,3.88,0.73,4.79,1.07,3.12,0.5,2.97,0.45,33.127,139.783
"THOLEIITIC BASALT [13465]",51.78,4.12,9.62,1.28,5.94,1.66,0.66,1.84,0.36,2.06,0.44,1.35,0.2,1.47,0.22,39.9767,140.9447
"THOLEIITIC BASALT, OLIVINE [15755]",51.6,19.2,38.5,4.8,19.3,4.65,1.62,4.45,0.681,3.43,0.565,1.38,0.173,0.989,0.135,19.65,109.75
"THOLEIITIC BASALT [28668]",51.2,2.6,5.77,0.84,4.31,1.4,0.51,1.93,0.37,2.46,0.53,1.66,0.25,1.67,0.24,65.73241385,29.31204341
"THOLEIITIC BASALT [5327]",50.7,2.33,6.45,1.07,6.17,2.21,0.87,3.41,0.57,4.24,0.89,2.66,0.37,2.35,0.41,-32.2,121.77
"THOLEIITIC BASALT [13002]",49.96,3.61,9.5,1.47,7.08,2.31,0.69,2.72,0.4,2.39,0.45,1.18,0.18,0.99,0.13,51.1,-92.6
"THOLEIITIC BASALT [2]",48.95,7.23,20.1,3.06,14.4,4.14,1.28,4.11,0.69,4.02,0.741,2.02,0.27,1.66,0.24,19.74,-155.05
"THOLEIITIC BASALT [13316]",49.64,13.09,31.04,4.55,21.17,5.9,1.96,6.19,0.94,5.33,0.99,2.53,0.34,2.05,0.3,21.385,-158.47
"THOLEIITIC BASALT [5198]",53.6,14.44,40.2,5.63,28.75,8.67,2.519,10.73,1.802,12.28,2.601,7.35,1.116,7.12,1.085,48.8,-87.27
"THOLEIITIC BASALT [28708]",51.28,4.5,13.3,1.9,10.2,3.5,1.2,4.3,0.8,5.4,1,3.3,0.5,3.1,0.5,-27.573076,117.93243
"THOLEIITIC BASALT [18071]",51.38,8.224217004,18.09972146,2.448738462,10.78169879,2.952179757,1.027020243,3.878511741,0.686693927,4.786719838,1.023798219,3.139459919,0.44705587,3.002523887,0.454506802,41.5,-72.75
"THOLEIITIC BASALT [5575]",50.7,4.2,12.3,1.91,9.6,3.12,1.25,4.67,0.82,5.29,1.19,3.55,0.53,3.49,0.54,48.5,-85.5
"THOLEIITIC BASALT [17091]",54.59,11.24,24.11,2.98,12.32,2.77,0.81,2.83,0.47,2.82,0.61,1.78,0.26,1.76,0.27,24,120.2
"THOLEIITIC BASALT [9013] / VOLCANIC BRECCIA [9021] / BASALT [9014]",47.91,8.1,20.6,3.03,14.5,3.9,1.41,4.25,0.72,4.07,0.77,1.88,0.27,1.66,0.22,19.01,-155.12
"THOLEIITIC BASALT, OLIVINE [15755] / THOLEIITIC BASALT [17608]",50.3,17,36.3,4.67,19.6,4.82,1.66,4.64,0.709,3.93,0.696,1.73,0.222,1.29,0.189,19.65,109.75
"THOLEIITIC BASALT [20357]",47.18,9.58,23.6,3.65,17.2,4.59,1.55,4.87,0.802,4.31,0.87,2.2,0.309,1.77,0.253,19.74,-155.05
"THOLEIITIC BASALT [5575]",50.8,7,18.5,2.52,13.7,4.37,1.3,5.53,0.96,6.38,1.41,4.06,0.6,3.85,0.57,48.8,-87.27
"THOLEIITIC BASALT [2]",49,12.26,31.4,4.39,21.2,5.25,1.9,5.73,0.854,5.1,0.937,2.36,0.304,1.73,0.265,19.74,-155.05
"THOLEIITIC BASALT [25749]",52.5,18.3,36,4.44,18.9,4.31,1.31,4.99,0.79,4.92,1.02,3.03,0.42,2.62,0.39,-6.1114,-39.5801
"THOLEIITIC BASALT [18071]",52.46,9.164993746,22.37973871,2.78309868,12.65105142,3.218579569,1.03233287,3.63195483,0.594641418,3.808799861,0.736117443,2.150877693,0.29842599,1.903294649,0.280741487,38.6708,-77.7322
"THOLEIITIC BASALT, QUARTZ [17680]",52.5,13.23,27.52,3.43,15.95,4.35,1.44,4.78,0.77,4.33,0.84,2.24,0.32,1.71,0.26,12.4556,107.6367
"BASALT [7060] / THOLEIITIC BASALT [1849]",49.26,21.5,48.3,6.27,28.4,7.48,2.59,8.17,1.39,8.17,1.59,4.33,0.6,3.66,0.56,18.9,72.3
"THOLEIITIC BASALT [14135]",50.68,21,48,7,32,8.2,2.7,8.4,1.3,6.9,1.24,3.2,0.43,2.5,0.35,21.437,-158.104
"THOLEIITIC BASALT [6121] / PICROBASALT [151]",51.51,8.25,20.5,3.16,15.4,4.22,1.5,4.64,0.74,4.35,0.83,2.22,0.33,1.87,0.26,18.9,-155.7
