"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"DACITE [12761]",65.54,19.09,38.15,4.74,18.73,3.5,1.01,2.59,0.35,1.83,0.35,0.82,0.13,0.82,0.12,30.688,54.788
"DACITE [2247]",60.15,9.45,20.71,2.61,11.75,3.08,0.94,2.95,0.47,3.11,0.67,1.89,0.28,2.05,0.33,59.37,-153.5
"DACITE [15282]",66.7,45.6,84.8,9.56,33.8,5.58,1.04,4.66,0.77,3.76,0.64,1.76,0.26,1.49,0.27,40.9,92
"DACITE [16314]",64.61,32,64,8,32,6.8,1.8,6.8,1.1,6.4,1.3,4.1,0.6,3.8,0.6,35,50
"DACITE [21391]",64.83,18.5,37,4.21,17.2,3.16,0.881,2.22,0.31,1.58,0.3,0.85,0.123,0.77,0.116,-21.92,-68.83
"DACITE [22303]",63.46,34.6,63,7.03,26.3,4.22,1.29,3.6,0.52,2.61,0.47,1.27,0.21,1.28,0.19,10.13939181,-73.94967971
"DACITE, PLAGIOCLASE [4119]",63,16.48,33.17,4.18,15.89,3.2,1.07,2.89,0.38,2.32,0.45,1.2,0.17,1.18,0.17,17.5,-65
"DACITE [17294]",67.4,9.17,16.73,2.22,9.91,2.32,0.63,2.88,0.5,3.25,0.79,2.27,0.37,2.68,0.42,26.283,143.05
"DACITE [23179]",64.46,49.77422695,91.02964986,11.34104776,42.86945436,7.823157317,1.952122836,7.169515187,1.006470852,5.292593313,1.04919156,2.73195809,0.376975456,2.797126988,0.409439035,10.02,-83.76
"DACITE [25854]",71.15,15.01,29.09,3.263,11.83,2.251,0.6212,1.944,0.2948,1.909,0.3994,1.236,0.1904,1.39,0.2139,-15.08118333,-173.55485
