"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"BASANITE [27273]",41.6092174035933,46.5,90.6,11.1,43.6,8.52,2.67,7.42,1.04,5.41,0.945,2.31,0.28,1.68,0.238,-12.8,45.35
"BASANITE [27273]",43.4041333333333,88.8,168,18.8,71.6,13,4.02,11.5,1.48,7.46,1.23,2.88,0.337,1.89,0.247,-12.7,45.4
"BASANITE [8504]",41.76,114,241,28.85,116,20.78,6.01,19.53,2.42,11.74,1.77,4.7,0.51,3.15,0.41,17,-25
"BASANITE [15937]",43.610994,55.638,108.02,13.043,50.11,8.217,2.401,6.296,0.769,3.996,0.707,1.782,0.232,1.437,0.193,50.25,6.73
"BASANITE [16706]",40.33,80.7,142,15.5,54.9,9.2,2.81,7.5,1.1,5.4,1,2.5,0.33,2,0.29,50.7192,7.3192
"BASANITE [24071]",43.36,92.5,178,21.3,86.1,16.1,4.84,13.2,1.68,8.14,1.3,3.08,0.36,1.94,0.26,25,118
"BASANITE [22877]",40.98,94.2,182,20.71,74.1,11.4,3.47,9.26,1.17,5.45,0.86,1.99,0.27,1.51,0.22,38,44
"BASANITE [14732]",42.82,71.5671768707483,148.53656462585,17.343962585034,69.8894557823129,12.6500850340136,3.92984693877551,11.6923894557823,1.48724489795918,6.59587585034014,1.05867346938776,2.57865646258503,0.289540816326531,1.76764455782313,0.231292517006803,27.9533,-15.5324
"BASANITE [9602]",45.52,33.84,67.36,6.46,33.39,6.52,2.15,6.87,0.98,4.63,0.87,2.57,0.4,2.09,0.31,23.3,70
"BASANITE [15584]",41.87,76.3,145,16.6,66.4,15,4.25,11.8,1.62,7.67,1.24,2.73,0.32,1.8,0.23,34.4747,118.9617
"BASANITE [7765]",45.03,31.413,61.415,7.824,32.975,6.9565,2.263,6.659,0.964,4.9565,0.892,2.14,0.313,1.7545,0.262,53.605,112.455
"BASANITE [9097]",42.98,44.32,104.64,12.44,54.61,10.1,3.12,8.27,1.07,5.63,0.98,2.31,0.28,1.72,0.23,32.5,35.5
"BASANITE [17156]",43.17,40,80.2,9.54,37.8,7.57,2.39,6.76,0.94,5.29,0.97,2.51,0.33,1.94,0.29,14.67,25.83
"BASANITE [8540]",43.27,49.14,102.73,11.12,43.37,8.33,2.55,6.72,0.97,5,0.91,2.47,0.32,1.94,0.29,50.5,9.2
"BASANITE [22170]",44.77,6.8,15.2,1.91,9.1,2.36,1.03,3.12,0.55,3.52,0.75,2.2,0.33,2.02,0.32,42.46,1.93
"BASANITE [22379]",47.14,79.2,136,15.6,61.4,11,3.51,9.08,1.26,6.02,0.95,2.42,0.27,1.55,0.2,49.5364,123.1861
"BASANITE  [19949]",42.91,87,163,18.23,71,12.82,3.81,10.58,1.4,7.2,1.28,3.31,0.444,2.31,0.305,28.5,-18
"BASANITE [15048]",42.94,49.8,103,12.4,47.7,9.7,3.1,8.84,1.16,5.89,0.99,2.37,0.28,1.62,0.23,35.7317,36.4814
"BASANITE [15194]",38.4,84,163.9,18.97,71.5,12.5,3.63,10.58,1.28,6.17,1.03,2.73,0.33,1.96,0.28,49.5,12.5
"BASANITE [23229]",43.88,40.3489618253584,78.268125008731,9.02115501866274,36.3172405707537,7.73446881152697,2.52778039723867,6.95621707233291,1.01691257890435,5.49123139585893,0.99933521592551,2.4653872272921,0.324335443828464,1.96688756392928,0.240544300055358,36.3014,120.0703
"BASANITE [7765]",45.47,33.798,66.39,8.63,35.632,7.371,2.389,6.65,0.956,4.9365,0.881,2.0395,0.287,1.5595,0.231,53.5,112.75
"BASANITE [12763]",41.05,46.6,101,12.8,51.7,10.1,3.03,8.28,1.19,5.93,1.02,2.44,0.3,1.81,0.25,50.531,14.092
"BASANITE [10601]",42.74,58.5,118,13.8,53.7,10,3.16,8.66,1.137,6.02,1.07,2.68,0.351,2.14,0.303,32.6844,36.8847
"BASANITE [24153]",43.89,70.98,140.2,16.19,62.62,11.75,3.76,9.356,1.274,6.969,1.283,3.065,0.396,2.459,0.361,7.1925,12.1211
"BASANITE [10601]",44.95,40.1,83.2,10.3,40.8,8.49,2.75,7.63,1.142,6.18,1.12,2.87,0.387,2.39,0.345,32.6839,36.7039
"BASANITE [24071]",44.02,30.5,60,7.4,32.3,7.7,2.68,7.17,1.06,5.62,0.96,2.35,0.29,1.58,0.21,28.15,119.05
"BASANITE [19949]",42.93,89,167,18.76,69,12.8,3.81,10.74,1.42,7.25,1.27,3.24,0.422,2.39,0.295,28.5,-18
"BASANITE [9371]",44.23,69.6,122,12.8,46.7,8.65,2.66,8.11,1.05,5.42,0.944,2.31,0.297,1.79,0.254,36.7583,36.8367
