"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"SUBALKALI BASALT [8676]",51.86,12,19,1.89,7.5,1.6,0.37,1.9,0.4,2.3,0.5,1.5,0.24,1.5,0.23,18.8031,81.6306
"SUBALKALI BASALT [13569]",49.41,10.3,24.1,3.31,16.4,4.6,1.61,5.2,0.87,5.24,1.06,2.9,0.4,2.79,0.38,22.5,78.625
"SUBALKALI BASALT [16336]",48.83,48,109,13.5,56.6,11.83,3.32,10.76,1.47,8,1.42,3.82,0.5,3.06,0.43,29.5,103
"SUBALKALI BASALT [16588]",43.21,10.16,16.81,2.35,8.99,1.83,0.45,1.91,0.39,2.52,0.58,1.8,0.31,2.22,0.32,-25.9,30.625
"SUBALKALI BASALT [13569]",48.23,13.55,31.57,4.31,21.13,5.59,1.88,6.13,0.95,5.72,1.11,2.87,0.39,2.71,0.36,22.5,78.625
"SUBALKALI BASALT [11274]",49.24,6.06,15.58,2.16,10.17,2.89,1.02,3.65,0.57,3.91,0.81,2.33,0.35,2.36,0.35,48.55,-56.65
"SUBALKALI BASALT [17313]",51.86,11.7,25.2,3.12,13.4,3.51,1.18,4.1,0.672,4.34,0.931,2.54,0.372,2.36,0.347,21.5,73.8
"SUBALKALI BASALT [16336]",45.89,7.5,17.3,2.4,9.6,3.22,1.26,3.34,0.62,3.97,0.88,2.23,0.34,2,0.3,25.8,100.5
"SUBALKALI BASALT [21062]",48.12,20.5,47.6,6.41,30.1,7.45,2.51,8.16,1.22,7.4,1.46,3.97,0.555,3.46,0.5,28.3567,30.4831
"SUBALKALI BASALT [13569]",48.63,14,31.94,4.24,20.22,5.28,1.72,5.83,0.94,5.71,1.15,3.12,0.44,3.1,0.42,22.5,78.625
"SUBALKALI BASALT [21062]",48.18,18.4,43.2,5.62,27.3,6.86,2.34,7.54,1.12,6.8,1.35,3.66,0.5,3.11,0.447,28.5034,30.9345
"SUBALKALI BASALT [20384]",52.17,24,51,7,29,5.9,2,5.6,0.88,5.2,1.01,2.7,0.38,2.5,0.35,69.5,90
"SUBALKALI BASALT [18406]",49.35,12.7,29.9,4.22,19.3,5.34,1.74,5.83,0.96,5.79,1.19,3.1,0.44,2.72,0.39,19.12,72.91
"NOT GIVEN [22024] / SUBALKALI BASALT [6126]",49.4,18.33,41.52,5.62,24.63,5.99,1.98,5.86,0.88,5.04,0.94,2.38,0.32,1.94,0.27,-25.17,-129.38
