"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
79,12,"LHERZOLITE, SPINEL, XENOLITH [18673]",0.028,0.045,0.005,0.02,0.004,0.0014,0.0046,8e-04,0.0055,0.0011,0.0035,5e-04,0.004,7e-04
79,12,"LHERZOLITE, SPINEL, XENOLITH [18673]",0.1,0.082,0.01,0.057,0.04,0.02,0.101,0.024,0.204,0.049,0.159,0.027,0.183,0.032
79,12,"LHERZOLITE, SPINEL, XENOLITH [18673]",0.95,2.4,0.34,1.5,0.36,0.115,0.296,0.049,0.294,0.056,0.156,0.024,0.158,0.026
79,12,"LHERZOLITE, SPINEL, XENOLITH [18673]",0.056,0.13,0.014,0.057,0.011,0.004,0.01,0.0016,0.009,0.0018,0.005,8e-04,0.0056,0.001
79,12,"LHERZOLITE, SPINEL, XENOLITH [18673]",0.77,1.98,0.29,1.25,0.28,0.099,0.256,0.041,0.254,0.051,0.139,0.022,0.139,0.024
79,12,"LHERZOLITE, SPINEL, XENOLITH [18673]",2.29,4.99,0.57,2.02,0.29,0.095,0.23,0.039,0.25,0.052,0.15,0.024,0.157,0.026
79,12,"LHERZOLITE, SPINEL, XENOLITH [18673]",0.51,1.02,0.119,0.27,0.03,0.008,0.021,0.004,0.023,0.0048,0.014,0.0021,0.014,0.0024
79,12,"LHERZOLITE, SPINEL, XENOLITH [18673]",1.51,3.59,0.43,1.55,0.23,0.077,0.21,0.032,0.206,0.043,0.132,0.02,0.133,0.023
79,12,"LHERZOLITE, SPINEL, XENOLITH [18673]",0.35,0.74,0.15,0.79,0.31,0.12,0.45,0.087,0.59,0.14,0.4,0.062,0.38,0.068
40,114,"LHERZOLITE, XENOLITH [20354]",3.7,7.08,0.81,3.35,0.82,0.29,1.1,0.19,1.36,0.32,0.99,0.16,1.1,0.17
40,114,"LHERZOLITE, XENOLITH [20354]",3.11,4.9,0.5,2.1,0.57,0.2,0.91,0.17,1.36,0.35,1.17,0.2,1.4,0.23
42,143,"LHERZOLITE, PLAGIOCLASE [4402]",0.075,0.24,0.057,0.897,0.472,0.099,0.36,0.075,0.56,0.13,0.35,0.055,0.36,0.056
42,143,"LHERZOLITE, SPINEL [4402]",0.016,0.0041,0.0011,0.00983,0.0127,0.0071,0.047,0.014,0.13,0.036,0.12,0.02,0.15,0.027
42,143,"LHERZOLITE, SPINEL [4402]",0.077,0.076,0.012,0.0628,0.017,0.0045,0.026,0.0071,0.069,0.019,0.061,0.011,0.085,0.015
