"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"ANDESITE [20839]",59,10.54,20.26,2.68,11.09,2.49,0.86,2.53,0.39,2.36,0.48,1.38,0.19,1.32,0.21,8.685695,-79.913207
"ANDESITE [24666]",66.65,48.4,91.4,9.96,35.5,6.51,1.17,5.85,1.06,5.73,1.18,3.55,0.608,3.91,0.559,44.08,82.675
"ANDESITE [22617]",58.62,61.4,105,10.8,30.3,5.78,1.45,5.78,0.69,2.82,0.49,1.29,0.18,1.13,0.14,32.5,84
"ANDESITE [22617]",58.18,62.8,105,11.5,28.5,5.45,1.52,5.39,0.75,3.84,0.78,1.43,0.22,1.28,0.13,32.5,84
"ANDESITE [21005]",54.2,29.7,58.3,6.82,28.5,4.77,1.26,5.04,0.75,4.32,0.91,2.58,0.42,2.66,0.41,43.0986,124.5069
"ANDESITE, PYROXENE [23183]",60.83,10.5,22.2,3,13.1,3,0.73,3.16,0.53,3.46,0.75,2.31,0.34,2.44,0.38,42.58,91.8
"ANDESITE [20546]",61.5,21.8,46.1,5.53,22.1,4.88,1.06,4.9,0.74,5.02,1.04,3.28,0.49,3.2,0.5,6.31,-2.38
"ANDESITE [20684]",63.3,42.1,73.4,7.62,26.2,3.8,1.1,2.54,0.34,1.71,0.3,0.82,0.11,0.8,0.11,38.257683,47.790233
"ANDESITE [25854]",57.54,3.639,7.595,0.9354,3.875,0.9411,0.3934,0.9939,0.1689,1.129,0.2438,0.7589,0.1167,0.8339,0.1299,-15.28958333,-173.59875
"ANDESITE [20277]",42.93949048,10.6,25.5,3.41,16.1,3.68,0.97,4.5,0.84,5.21,1.15,3.62,0.56,3.52,0.55,54.7167,-101.625
"ANDESITE [12939]",54.59,11.95,27.28,3.513,14.72,3.35,1.126,3.725,0.602,3.62,0.756,2.228,0.321,2.11,0.324,48.6176,-78.1335
"ANDESITE [13695]",57.7,36,68,7.1,23,4,0.71,3.1,0.45,2.8,0.51,1.5,0.24,1.6,0.26,-18.1608,-69.1722
"ANDESITE [23563]",57.34,26.7,55.1,6.46,22.6,4.75,1.37,4.32,0.67,3.78,0.73,2.08,0.312,2.04,0.321,19.7466,-101.6603
"ANDESITE [9820]",60.78,10.9,21.9,2.81,12.48,2.69,0.72,2.53,0.35,2.14,0.43,1.24,0.18,1.26,0.19,13.65,-12
"ANDESITE [15607]",59.95,18.82,35.3,4.18,17.58,4.01,1.17,3.43,0.53,3.03,0.59,1.55,0.22,1.34,0.21,-1.25,-78.42
"ANDESITE [23278]",57.06,18.85,40.06,5.03,20,4.14,1.01,3.73,0.52,3.02,0.59,1.69,0.24,1.54,0.24,-21.8889,-68.4986
"ANDESITE [25857]",60.4,27.5,50.1,5.35,21.9,3.66,1.02,3.26,0.46,2.82,0.59,1.81,0.25,1.79,0.3,39.75,26.5
"ANDESITE [20676]",54.59720539,12.50706609,28.61649327,4.047064928,18.02789456,4.58289184,1.433532181,4.938465808,0.779794499,4.917798732,0.989870522,2.941172931,0.415906246,2.780148216,0.395637064,-39.915,-71.9
"ANDESITE [17711]",63.22,18.4,35.7,3.77,13.8,2.32,0.761,1.77,0.254,1.45,0.299,0.782,0.126,0.88,0.132,35.355,133.5067
"ANDESITE [7743]",61.02,19.8,41.8,5.6,23.6,5.9,1.8,6.2,1,6.1,1.3,3.6,0.5,3.4,0.5,-8.5,115
"ANDESITE [21070]",60.15,13.4,28,3.5,15,3.3,0.85,3.6,0.56,3.7,0.73,2.13,0.32,2.42,0.32,-39.65,175.65
