"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"TONALITE [23399]",68.85,149.36,232.09,26.835,77.843,9.722,2.234,6.657,0.64,2.402,0.414,1.105,0.177,1.174,0.19,12.7463,77.2989
"TONALITE, AMPHIBOLE-BIOTITE [21612]",61.63,25.3,48.9,5.46,21.5,4.07,1.33,2.92,0.44,2.42,0.46,1.38,0.198,1.31,0.211,45.742489,97.611359
"TONALITE [25874]",67.23,7.31657461224976,14.3027067562129,1.84586767081965,7.27078767959661,1.40020807592027,0.654728521071369,1.17432322655846,0.183565250470383,0.936148954431581,0.177696384996157,0.495721096672794,0.0611859027870415,0.398958550639547,0.0687239134866958,40.28,117.69
"TONALITE [24353]",62.9,24.6,45.1,5.2,17.4,3.2,1.1,2.55,0.31,1.7,0.33,0.89,0.13,0.8,0.11,-12,-47
"TONALITE [28975]",61.4419636585851,20.2,43.8,5.27,20.5,4.3,1.14,4.1,0.6,3.6,0.7,2.1,0.33,2.3,0.4,35.2046,128.3754
"TONALITE [23308]",60.5013589731632,20.8748081352602,41.5964898920781,4.96338072699771,20.0435828425491,4.47118323926754,1.36195851686628,4.29214612050629,0.676748203634468,4.02665990828437,0.800644336299984,2.10191604018739,0.299527985399808,1.87919573464989,0.299318039084276,-30.6569666666667,-67.6568333333333
"TONALITE [25519]",70.93,55.7,107.6,10.46,36.049,5.304,1.23,3.88,0.47,2.12,0.4,1.12,0.13,0.73,0.12,-12,-47
"TONALITE [24645]",61.4,27,59,7.2,28,5.3,2.23,5.1,0.79,4.4,0.84,2.8,0.43,2.9,0.42,40.0008,104.9183
"TONALITE [23081]",70.6,18.1,27,4.07,14.81,2.051,0.592,1.34,0.144,0.626,0.108,0.286,0.0405,0.256,0.03702,64.143,-50.5562
"TONALITE, HORNBLENDE-BIOTITE [28690]",65,23.6,27.5,3.01,11.5,2.1,1.05,1.99,0.27,1.35,0.24,0.67,0.15,0.5,0.06,-10,-51
"TONALITE, HORNBLENDE [6438]",55.9,3.65,9.47,1.56,7.49,2.21,0.77,2.68,0.51,3.53,0.76,2.14,0.35,2.34,0.36,29.96,133.295
"TONALITE [22942]",61.1,16.9,32.7,3.81,15.7,3.4,1.02,3.3,0.5,3.2,0.6,1.9,0.29,2,0.31,35.38472,-117.86965
"TONALITE [22538]",55.2744920379343,11.4715833868082,26.1640975921575,3.70515713280571,17.6,3.75061734459172,1.23736226647351,3.49193836741937,0.551378284697497,3.09782196400466,0.590949480304674,1.56306749061976,0.220561387036764,1.33799436649043,0.211657327084407,47.958255,-120.935503
"TONALITE, BIOTITE [23085]",64.06,11.7,24.2,2.67,10.4,2.02,0.62,1.82,0.26,1.32,0.27,0.73,0.11,0.76,0.1,49.20025,16.56811
"TONALITE [24187]",65.25,11.7,24,3.5,15.5,3.9,1.28,4.3,0.77,4.7,0.95,2.8,0.4,2.7,0.4,57,93.5
"TONALITE [22073]",70.4,24.8,46.9,5.8,21.8,3.6,1,2.84,0.35,1.76,0.32,0.88,0.14,0.9,0.14,-5.5,-40.25
"TONALITE [22813]",63.4,19.2,39,4.59,18.2,3.21,0.94,2.65,0.36,2.16,0.39,1.16,0.19,1.22,0.2,43,131
"TONALITE [25274]",69.63,19.9,51.4,7.28,35.8,10.5,3.47,11,1.52,7,1.1,2.41,0.26,1.4,0.2,50.0403,12.774
"TONALITE [24585]",62.59,24.6,50.5,5.36,20.3,4,1.27,3.5,0.6,3.3,0.6,1.8,0.25,1.7,0.25,49.7227168497696,-54.0910195055409
