"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"MUGEARITE [14465]",50.62,70.11,123.48,13.8,50.94,9.65,2.81,8.1,1.14,6.32,1.17,3.22,0.47,2.95,0.48,34.052,-121.042
"MUGEARITE [24534]",52.03,35.5,75.3,9.67,38.6,6.98,1.93,5.97,0.8,4.04,0.69,1.81,0.25,1.59,0.24,46.26465,107.71184
"MUGEARITE [10915]",51.2,75.97,128.34,13.35,50.02,9.07,2.81,7.07,1.03,5.4,1.02,2.58,0.35,2.12,0.32,36,-106
"MUGEARITE [22299]",48.4357086132294,26.5338635114194,61.0260294881657,8.01470661155125,33.9537612396806,7.83158549025406,2.72381364833416,7.45086149501749,1.18591900160798,6.89804948685456,1.32808922456264,3.45737385134699,0.471049741869736,2.83281782659916,0.443432520865691,24.2163,39.8291
"MUGEARITE [19629]",53.49,32.9,71.5,9.2,40.5,9,2.64,9.4,1.36,8.4,1.68,4.7,0.68,4.5,0.68,38.5665,42.2181
"MUGEARITE [9840]",52.76,41.6,80.9,10.02,39.9,7.96,2.49,6.7,1.08,5.58,1.07,2.99,0.43,2.66,0.38,19.667,-96.772
"MUGEARITE [25390]",50.28,41.2416275203488,79.3365380717379,9.20783572722652,34.0440622091582,5.9371834057611,1.79847897551987,4.77669532346711,0.80501251793628,4.67554665493604,0.938645286083017,2.61805258397983,0.34884910608991,2.30495696796347,0.359738718225036,44,45
"MUGEARITE [14339]",50.03,38.1,73.1,8.7,33.7,6.5,2.1,5.2,0.7,3.7,0.6,1.6,0.2,1.3,0.2,40.5,8.5
"MUGEARITE [10245] / NOT GIVEN [10318]",51.29,89,168,17.9,63,10.4,2.87,7.6,1.1,5.67,1.03,2.59,0.35,2.33,0.32,37.73,15
"MUGEARITE [25716]",50.1672,89.8932786759525,164.255214984023,17.9465275757804,66.9015645981155,11.2656325496764,3.0915736394733,9.09975759510636,1.16666198453748,5.90084462512085,1.06156110387546,2.76382491325195,0.380980140102581,2.40592377419091,0.349555040794515,37.5526666666667,15.1428333333333
"MUGEARITE [18040]",52.89782628,36.3374194097162,71.7012362348703,8.68259133939518,34.798109101353,7.95105253854281,2.96079696805171,7.606990895188,1.23595455918927,7.17108152082218,1.36402459494239,3.55825571489624,0.479749943098824,2.89821428508925,0.441644336534244,-7.953,-14.319
"MUGEARITE [2994]",50.14,27.54,62.66,8.65,41.53,9.35,2.91,8.44,1.15,5.8,1.12,2.95,0.5,2.95,0.47,56.25,-6.4
"MUGEARITE [2994]",48.78,37.64,87.31,12.2,53.59,12.35,3.8,11.3,1.5,8.56,1.74,4.21,0.66,4.35,0.66,56.25,-6.4
"MUGEARITE [11166]",52.67,33,73.4,9.53,40.4,8.7,2.95,8.44,1.15,6.08,1.11,2.93,0.39,2.34,0.36,24.42,33.43
"MUGEARITE [10245] / NOT GIVEN [10318]",52.45,85,158,17.4,62,10.4,2.98,7.8,1.07,5.55,0.97,2.44,0.32,2.01,0.29,37.73,15
"MUGEARITE [9969]",48.56,90.03,178.43,20.07,74.75,12.83,3.99,10.83,1.47,8.15,1.64,4.57,0.67,3.81,0.52,-71.5,162
"MUGEARITE [20929]",48.1933291882495,36.5191827738254,98.3588537172704,15.6351012996115,71.6670012088614,17.0294789598735,4.23746165676047,12.8930222203152,1.96521725729732,10.8482940157503,1.79198906351984,4.80853547239787,0.734554958882975,4.59136551264116,0.711799309842664,57,-6
"MUGEARITE [10915]",51.36,70.32,114.16,12.25,45.88,8.73,2.63,6.95,1,5.56,1.05,2.65,0.37,2.17,0.35,35.584,-106.128
"MUGEARITE [17465]",48.07,73.3,132.2,19.35,82.93,16.44,5.21,13.59,1.85,9.83,1.9,3.9,0.56,3.49,0.49,5.93,10.17
"MUGEARITE [7623]",50.17,68.2,128.3,15.52,57.7,10.92,3.27,8.5,1.23,6.55,1.19,3.1,0.45,2.75,0.43,-75,-134
"MUGEARITE [7589]",51.88,87,159,14,56,10.8,3.34,10.4,1.21,4.95,0.94,2.61,0.38,2.22,0.31,37.73,15
"MUGEARITE [20929]",45.4062976878433,23.1127850465026,51.771701647631,7.63831268673408,33.4906549037497,8.30578149708839,2.69594284498128,7.60049374465441,1.21012339706276,7.40955299961912,1.26253586343407,3.48232812104121,0.52329866321983,3.51361133021979,0.546640569140899,57,-6
"MUGEARITE [22299]",54.6288200500115,40.6860389412063,97.8399649637277,13.1538967930526,57.3869076548373,12.9919252045433,4.33106092719288,12.4291496915143,1.93147013465937,11.189783810959,2.09174753632962,5.32766811449153,0.721903399238119,4.18132050874685,0.654797303100719,24.2286,39.9032
"MUGEARITE [14465]",48.68,46.97,90.2,10.69,41.47,8.57,2.7,7.95,1.2,6.62,1.28,3.23,0.44,2.66,0.4,37.37,-123.397
"MUGEARITE [10245] / NOT GIVEN [10318]",50.95,91,171,18.1,63,10.2,2.86,7.7,1.1,5.81,1.03,2.67,0.35,2.3,0.33,37.73,15
"MUGEARITE [20101]",50.86,29.4,56.7,7,28.8,5.62,1.74,5.51,0.81,4.91,0.93,2.72,0.39,2.42,0.4,40,30
"MUGEARITE [22299]",50.2797382503637,33.3147403019271,77.8247111333183,10.3668619122952,43.8672880107684,9.72326673048058,3.30923508863105,9.26218212329711,1.4365327877755,8.14821340426113,1.51545950172011,3.76126648291987,0.509236546590698,3.03658999194835,0.449681897394674,24.2089,39.8796
"MUGEARITE [9371]",50.8,24.9,48.3,6.37,26.4,6.06,1.91,6.12,0.943,5.37,1.03,2.68,0.364,2.3,0.33,36.7825,36.83
"HAWAIITE [10245] / MUGEARITE [10318]",52.88,102,183,18.7,66,10.9,2.89,8.1,0.88,5.23,0.88,2.58,0.33,2.39,0.34,37.73,15
