"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"LHERZOLITE, XENOLITH [12343]",44.38,2.23975614,4.94869125,0.609044775,2.73646345,0.5747169,0.189368177536724,0.51779194105891,0.0719237168664968,0.410973150071388,0.0732942841494831,0.190452505578853,0.0259931652894265,0.163896777096278,0.0267862550334036,55.6,130.1
"LHERZOLITE, SPINEL, XENOLITH [18926]",45.22,0.0741,0.14,0.021,0.145,0.087,0.0404,0.192,0.0398,0.315,0.0753,0.227,0.0358,0.24,0.042,22.825,4.95
"LHERZOLITE [28809]",43.684,3.327,11.61,1.153,5.72,1.458,0.764,1.51583333333333,0.284,1.805,0.366,0.82,0.146,1.034,0.15,43.7,92
"LHERZOLITE, GARNET, XENOLITH [14820] / PERIDOTITE, GARNET, XENOLITH [19627]",46.55,1.26618278,2.74553869,0.35750339,1.6172061678329,0.38524243,0.144070257839873,0.450871469215963,0.0747214517257384,0.499553815246393,0.100559998972676,0.277287013617058,0.0403846238074174,0.274246491255553,0.0468072611950943,66.43485,112.31798
"LHERZOLITE, SPINEL, XENOLITH [10574]",43.9,1.6,2.6,0.28,0.94,0.19,0.053,0.17,0.029,0.18,0.038,0.14,0.019,0.12,0.024,45.4,114.6
"LHERZOLITE, XENOLITH [22252]",42.6500144513997,16.6266460892157,14.1465841583615,15.016231269324,6.7872,10.4450231868173,8.90210541418215,6.68049347655763,5.13427198000978,3.81282588708105,2.8395936578686,2.11643633072965,1.62591293478923,1.40359336334312,1.29213384502363,-48.7,-70.2
"LHERZOLITE, GARNET, XENOLITH [15972]",39.92,12.08,17.8,1.87,5.78,0.75,0.3,0.6,0.05,0.25,0.04,0.11,0.01,0.08,0.01,-28.810833,27.42195
"LHERZOLITE, SPINEL, XENOLITH [12855]",45.8,1.17,4.49,0.88,5.24,2.02,0.84,3.06,0.56,3.87,0.86,2.51,0.36,2.29,0.33,18.33,32.75
"LHERZOLITE, SPINEL-GARNET, XENOLITH [16649] / PERIDOTITE, XENOLITH [12608]",44.26,5.71,8.2,0.821,2.67,0.33,0.085,0.203,0.017,0.079,0.012,0.026,0.004,0.024,0.004,65.9865,-111.4817
"LHERZOLITE, SPINEL, XENOLITH [21722]",42.7307283553818,3.45008290440613,5.59109746520239,0.536844162699334,1.91283303934238,0.241041917210327,0.0762577449750501,0.165545957544533,0.0190792868193811,0.0931148842191378,0.0158196854539461,0.038197548693567,0.00507371927556282,0.0334407479974306,0.00706382001478432,70.25,121.58
"LHERZOLITE [13123]",45.07,0.224,0.71,0.119,0.771,0.31,0.129,0.473,0.08,0.532,0.123,0.353,0.049,0.358,0.056,23.67,36.13
"LHERZOLITE, XENOLITH [7793]",43.06,3.39,7.2,0.78,2.76,0.39,0.12,0.32,0.05,0.32,0.071,0.21,0.032,0.22,0.0377,45.72,4.02
"LHERZOLITE, SPINEL, XENOLITH [19201]",44.49,0.0758,0.2227,0.0341,0.1662,0.0487,0.0174,0.0675,0.0138,0.1019,0.0266,0.0889,0.0149,0.1085,0.0182,-78.3984,163.8279
"LHERZOLITE, SPINEL, XENOLITH [17067]",42.97,2.07,1.31,0.16,0.69,0.2,0.07,0.23,0.05,0.3,0.07,0.19,0.03,0.2,0.03,34.53,-4.35
"LHERZOLITE, XENOLITH [20869]",44.11,0.467182688507653,1.12596961992549,0.149500581778383,0.770773512618118,0.220526236701996,0.0794815400501534,0.297466229448159,0.0526248540501016,0.382663828499432,0.0813476993479735,0.244113921235248,0.0363388529014348,0.239827739190411,0.0408143341280088,38,-1
"LHERZOLITE, SPINEL, XENOLITH [15318]",45.46,0.437,1.26,0.181,0.932,0.322,0.136,0.499,0.09,0.62,0.139,0.413,0.062,0.405,0.067,51.5,103.5
"LHERZOLITE, SPINEL, XENOLITH [18926]",44.42,2.74,5.69,0.595,2.55,0.53,0.1808,0.58,0.0914,0.589,0.1198,0.333,0.047,0.305,0.0501,22.825,4.95
"LHERZOLITE [27268]",41.31,2.11,4.77,0.608,2.86,0.784,0.173,0.705,0.142,1.01,0.214,0.596,0.089,0.571,0.087,42.5586,95.8169
"LHERZOLITE, XENOLITH [12232] / PERIDOTITE, GARNET, XENOLITH [16688] / PERIDOTITE, XENOLITH [16687]",41.54,5.21,8.58,0.992,2.93,0.47,0.158,0.496,0.072,0.338,0.063,0.17,0.024,0.152,0.025,73.47,-90.97
"LHERZOLITE, SPINEL, XENOLITH [14209]",45.4,0.38,0.96,0.15,0.9,0.3,0.1,0.38,0.07,0.49,0.11,0.32,0.05,0.35,0.05,25.6,111.9
"LHERZOLITE, SPINEL, XENOLITH [15660]",45.28,0.237,0.381,0.082,0.5,0.208,0.091,0.345,0.07,0.476,0.112,0.327,0.053,0.346,0.054,4.3,37.75
"LHERZOLITE, SPINEL, XENOLITH [25029]",44.1998781068031,1.98185625298166,4.35778461109277,0.545751563965185,24.9405583440975,18.787957925955,0.162042849919686,0.559564799799958,0.0997697545552103,0.664059868724892,0.150324115343236,0.4379612911423,0.065231485376673,0.463119614995813,0.0670092098938521,-45.6,-73
"LHERZOLITE, SPINEL, XENOLITH [20039]",42.34,10.45,17.57,2,6.9,1.06,0.27,0.82,0.09,0.41,0.08,0.24,0.04,0.19,0.03,58.77,-2.97
"LHERZOLITE [28809]",39.3928886438348,2.71,5.72,0.87,4.23,1.17,0.5,1.24,0.22,1.45,0.29,0.83,0.13,0.89,0.13,43.7,92
"LHERZOLITE, SPINEL, XENOLITH [24647]",42.49,0.68,1.05,0.13,0.47,0.08,0.03,0.08,0.01,0.08,0.02,0.06,0.01,0.08,0.01,41,114
"LHERZOLITE, SPINEL, XENOLITH [23073]",46.81777828653,3.11373840448692,6.35750807920153,0.769528497518699,4.6585,1.7273,0.399861907014572,1.34335226787227,0.238692664237032,1.65997882624945,0.350558631488525,0.967886099892578,0.143719263397948,0.93975020953263,0.2644,48.2,100
"LHERZOLITE, XENOLITH [17333]",44.28,0.91,1.8,0.19,0.63,0.12,0.03,0.15,0.02,0.12,0.02,0.08,0.01,0.09,0.02,40,10
"LHERZOLITE, XENOLITH [17969]",43.29,0.837,1.831,0.239,1.086,0.283,0.099,0.31,0.048,0.297,0.063,0.18,0.03,0.196,0.032,41,27
"LHERZOLITE, XENOLITH [17262]",44.42,0.21,0.33,0.03,0.12,0.02,0.01,0.03,0.01,0.07,0.02,0.06,0.01,0.08,0.01,4.05,38.3
"LHERZOLITE [26918]",42.98,1.36,3.6,0.54,3.68,1.67,0.31,0.97,0.19,0.91,0.21,0.52,0.09,0.47,0.05,36.5,97
"DUNITE, XENOLITH [20303]",45.1,0.18,0.38,0.06,0.32,0.09,0.04,0.17,0.03,0.24,0.06,0.18,0.03,0.2,0.03,53,-121
"LHERZOLITE, SPINEL, XENOLITH [20039]",46.85,1.26,2.24,0.28,1.16,0.29,0.11,0.31,0.06,0.44,0.09,0.28,0.05,0.3,0.05,57,-5
"LHERZOLITE, SPINEL, XENOLITH [23073]",45.5802794077008,0.267443771955699,0.806700510107561,0.154238222622332,4.6462,1.8552,0.156371044779256,0.596943450599141,0.107323205585066,0.796155800718504,0.165746705519975,0.493225525688146,0.0734090024867541,0.477015751373545,0.2967,48.2,100
"LHERZOLITE, XENOLITH [7793]",32.14,1.96,3.91,0.398,1.4,0.21,0.069,0.2,0.042,0.31,0.073,0.222,0.035,0.239,0.041,46,3
