"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"NOT GIVEN [19449] / LEUCITITE, MELILITE [8003]",45.6,97.8166666666667,173.58,19.6433333333333,73.7233333333333,12.18,3.11666666666667,8.31333333333333,0.960333333333333,5.12333333333333,0.878333333333333,2.35333333333333,0.325666666666667,2.12,0.301,38,30
"LEUCITITE [20318]",45.96,33.6,62,7.35,29.8,6.29,1.65,5.38,0.72,3.6,0.69,1.85,0.27,1.53,0.26,40,34
"LEUCITITE, OLIVINE [27219]",45.66,148.8,270.8,31.28,116.7,21.14,5.19,16.28,1.85,8.01,1.26,2.9,0.35,2.15,0.31,30.9,84.4
"LEUCITITE [24969]",48.38,55.5,100.4,10.14,39.3,7.7,1.9,6.52,0.97,4.7,0.82,2.24,0.28,1.99,0.31,40.87,35.21
"LEUCITITE [7748]",48.6,101.3,237.7,29.2,121.4,23.9,5.2,15.6,2,9.2,1.6,3.8,0.5,3.1,0.5,42.3989,21.4008
"LEUCITITE [18999]",41.58,68,132,14,50,6.53,1.81,4.35,0.55,2.11,0.31,0.69,0.11,0.55,0.12,-0.3,30.1
"LEUCITITE [8075]",42.82,79.5,162,19.5,75.6,13.1,3.88,11.5,1.37,6.5,1.08,2.42,0.302,1.75,0.239,-36.3401,145.5963
"LEUCITITE [13517]",47.6272743218802,93.2,209,24.5,94.8,17.9,3.71,15.7,1.86,8.43,1.45,3.84,0.47,2.86,0.43,41.5661,13.4447
"LEUCITITE [20318]",48.63,48.6,91.3,10.91,46.3,9.76,2.49,8.22,1.12,5.98,1.01,3.09,0.42,2.3,0.39,41,34
"LEUCITITE [22706]",48.68,80.7,155,17.8,69,13,3.1,9.7,1.4,6.8,1.2,3.1,0.42,2.6,0.35,39,48
"LEUCITITE [16345]",48.62,207.68,438.41,49,216.31,52.04,8.61,41.66,6.19,19.85,2.77,10.92,1.01,7.66,1.13,13.14,76.04
"NOT GIVEN [19449] / LEUCITITE, MELILITE [8003]",46.89,89.5933333333333,154.786666666667,17.58,65.9833333333333,11,3.03666666666667,7.62666666666667,0.893666666666667,4.77333333333333,0.822666666666667,2.26666666666667,0.316333333333333,2.06,0.289,38,30
"LEUCITITE [27209]",39.76,190,377,42.7,152,20.1,4.8,10.2,1.1,5,0.7,1.7,0.21,1.2,0.18,-0.08,29.92
"LEUCITITE, OLIVINE [7949]",44.7,53,118,14,59,9.3,2.3,6.5,0.8,3.6,0.6,1.8,0.2,1.3,0.2,37.0196,-118.8971
"LEUCITITE [13517]",46.5900574978838,94.4,206,24.2,94.5,17.6,3.69,15.5,1.81,8.18,1.39,3.68,0.45,2.68,0.4,41.5394,13.2781
"LEUCITITE [7748]",42.3,128.3,285.4,35.4,135.8,21,4.9,14.8,1.9,7.7,1.3,3.1,0.4,2.7,0.4,43.2128,19.9695
"LEUCITITE [20318]",45.32,30.7,60.8,6.85,28.2,6.03,1.38,5.12,0.7,3.7,0.59,1.67,0.24,1.33,0.22,40,34
"LEUCITITE [20318]",48.2,56.1,101.3,10.67,39.2,7.87,1.98,6.6,1,4.57,1.04,2.58,0.42,2.5,0.38,40.87,35.21
"LEUCITITE [13517]",49.6888216181733,104,219,24.4,90.4,16.2,3.49,14.6,1.68,7.55,1.31,3.54,0.45,2.72,0.41,41.6661,13.3256
"LEUCITITE [24969]",47,31.6,75.1,9.19,39.7,9.2,2.36,8.11,1.24,6.25,1.04,2.74,0.37,2.32,0.35,40.67,35.83
"LEUCITITE [20318]",48.6,44.4,89.2,9.65,38.8,7.8,2.16,7.08,1,4.95,0.9,2.5,0.33,2.08,0.31,41,34
"LEUCITITE, OLIVINE [27219]",45.21,144.7,262.8,30.15,113.6,20.38,4.6,15.26,1.7,7.44,1.17,2.74,0.33,2.06,0.29,30.9,84.4
"LEUCITITE [13517]",47.2575246982288,111,231,26.6,101,18.5,3.98,16.5,1.9,8.39,1.43,3.84,0.46,2.82,0.42,41.5819,13.2886
"NOT GIVEN [26841] / LEUCITITE [8165]",43.59,196.501,382.056,42.463,154.629,26.224,5.099,17.735,2.18,10.258,1.64,4.037,0.535,3.058,0.433,41.7861,12.4814
"LEUCITITE [20318]",45.59,27.7,52.3,6.02,24.4,5.63,1.31,4.61,0.64,3.16,0.57,1.39,0.19,1.35,0.2,40,34
"LEUCITITE [24495]",43.3,65.1,147,19.3,82.8,15.5,3.41,9.35,1.06,4.95,0.82,2.17,0.279,1.66,0.231,39,-4
"LEUCITITE [20318]",45.15,34,63.7,7.17,27,5.85,1.43,5.37,0.75,3.34,0.69,1.65,0.26,1.37,0.22,40,34
"LEUCITITE [24969]",48.07,24.3,55.7,6.78,30,7,1.74,6.17,0.96,5.08,0.86,2.28,0.3,2.07,0.3,40.87,35.21
