"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"LAMPROITE [16034]",50,55.7133333333333,130.993333333333,16.93,66.3266666666667,9.88,1.876,6.57,0.813666666666667,4.46666666666667,0.812,2.13,0.303333333333333,1.9,0.268,38.65986,29.0675
"LAMPROITE [22633]",46.33,203.1,370,35,116.6,13.84,3.03,8.09,0.86,3.62,0.49,1.15,0.18,1.08,0.15,68,-84
"LAMPROITE [24689]",45.89,101.037,195.279,25.733,99.751,14.987,4.303,10.599,1.129,4.975,0.764,1.857,0.215,1.241,0.167,-13.1271,31.5078
"LAMPROITE [22300]",50.32,214.8,465.6,50.64,174,19.15,4.92,11.65,1.28,5.32,0.96,2.56,0.35,2.08,0.29,16.8836,79.2347
"LAMPROITE [22633]",45.76,104.6,210.7,22.93,79.8,10.64,2.57,6.9,0.79,3.18,0.48,1.14,0.15,0.91,0.13,68,-84
"LAMPROITE [7613] / LATITE, OLIVINE [12849] / NOT GIVEN [23164]",56,94,247,29.8,116,18.4,3.68,12.4,1.39,6,1.05,2.67,0.37,2.39,0.34,42.7497,11.95
"LAMPROITE [20199]",36.56,113,232,25.9,95.82,17.04,5.42,13,1.8,8.4,1.4,3.2,0.39,2.1,0.31,20.9896,82.774
"LAMPROITE [12550] / LATITE [15953]",50.54,75.3,159.7,19.23,72.1,10.9,2.48,7.03,0.97,4.3,0.77,2.03,0.34,1.95,0.26,38.9463,28.8555
"LAMPROITE [16034]",58.81,66.6133333333333,115.716666666667,13.55,54.15,9.73333333333333,2.412,7.38666666666667,0.939666666666667,5.40333333333333,1.06766666666667,2.83666666666667,0.405,2.56,0.377333333333333,38.57,30.18
"LAMPROITE [18461]",48.76,339,643,64.7,223,26.1,6.25,15.4,1.6,7.2,1.2,3,0.37,2,0.26,16.837,79.28
"LAMPROITE [17828]",44.65,163.7,334.7,40.97,144.9,21.07,6.14,21.3,2.3,9.14,1.55,3.93,0.44,2.48,0.35,16.9181,80.07
"LAMPROITE [21758]",44.68,7.45,19.1,2.85,14.8,3.57,0.97,2.98,0.4,2.1,0.4,1.14,0.15,1.01,0.15,54.5,159.5
