"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"HARZBURGITE, XENOLITH [18041]",42.18,0.687,1.45,0.151,0.609,0.117,0.045,0.123,0.017,0.081,0.015,0.042,0.006,0.035,0.005,49.901,11.943
"HARZBURGITE, XENOLITH [21575]",46.2006882184862,0.974622637583068,1.74135425928942,0.184573605889883,0.774378864473436,0.191668610038168,0.068922902811171,0.228238843453176,0.0388085166580195,0.223970288450602,0.041079308627479,0.094861608922617,0.0125233244339843,0.0747009478373869,0.011770135491764,66.43485,112.31798
"HARZBURGITE, XENOLITH [17333]",43.79,14.2,26.7,2.65,8.83,1.1,0.35,1.16,0.12,0.59,0.11,0.32,0.04,0.25,0.04,40,10
"HARZBURGITE, XENOLITH [13760]",45.6,0.985,2.18,0.226,0.939,0.187,0.064,0.188,0.026,0.133,0.026,0.071,0.011,0.079,0.014,37.81,120.75
"HARZBURGITE, SPINEL, XENOLITH [20779]",42.8688233696801,0.37934174018144,0.833042432766779,0.100494014540292,0.44157292536388,0.101508962395708,0.0314063793635918,0.089390498486076,0.0158701447820439,0.0956154274529877,0.0181792275128881,0.0526290192286534,0.00791283012244255,0.0604378242549328,0.00965780268566044,-49,69
"HARZBURGITE, GARNET, XENOLITH [16997] / PERIDOTITE, XENOLITH [20705]",43.62,0.58,1.13,0.13,0.55,0.12,0.042,0.139,0.023,0.146,0.028,0.076,0.011,0.073,0.012,66.43485,112.31798
"HARZBURGITE, GARNET, XENOLITH [20295]",43.81,2.2,4.43,0.52,1.99,0.402,0.112,0.33,0.041,0.172,0.022,0.04,0.0053,0.035,0.0054,-28.7689,24.7917
"HARZBURGITE [23852]",41.1,2.25,5.23,0.635,2.88,0.75,0.283643917559584,0.689867165331037,0.151,0.833,0.185,0.554,0.0741,0.402,0.0766,36.5,93
"HARZBURGITE, GARNET, XENOLITH [19627]",42.6471506849591,4.76511340640745,8.05092537475021,0.791924863495232,2.71891819291712,0.342312999079635,0.0996116410927117,0.234432959784654,0.0272087301195291,0.133007735241158,0.0192916733176525,0.0511168046636165,0.00662412489589626,0.0450115352517498,0.00871554589520415,66.43485,112.31798
"HARZBURGITE, SPINEL, XENOLITH [20779]",44.1659299316733,0.41614064111908,0.965971897994142,0.119946434641701,0.478307188136089,0.106289023619996,0.0340271923271963,0.0952918251475102,0.0146054182187211,0.0809677026770855,0.0161064752942563,0.0444813611850065,0.0062130299808284,0.0467329396997657,0.00692780023982677,-49,69
"PERIDOTITE, GARNET, XENOLITH [19627] / HARZBURGITE, GARNET, XENOLITH [14820]",43.18,2.39132472,3.59211001,0.34524243,1.19264392996992,0.19085288,0.0601550818023808,0.19025653604073,0.0258121030774122,0.145625570472682,0.0250861760922646,0.0594421003282089,0.007726497891753,0.0489449602165839,0.00805298018333896,66.43485,112.31798
"HARZBURGITE [23852]",38.3,1.13,2.56,0.341,1.67,0.381,0.211145409320413,0.522999696243301,0.107,0.685,0.118,0.412,0.0769,0.325,0.0512,36.5,93
"HARZBURGITE, SPINEL, XENOLITH [19627]",43.676596364755,0.446580921544903,0.731748494634697,0.0763684009480166,0.286214240553739,0.0486444986448842,0.0146092260601231,0.0388787740569061,0.00485149211525275,0.024480853788633,0.00425328611906425,0.0160169021216584,0.00343617416944932,0.0347734831136562,0.00835201823802379,66.43485,112.31798
"PERIDOTITE, GARNET, XENOLITH [19627] / HARZBURGITE, GARNET, XENOLITH [14820]",43.19,1.37,2.48,0.273,1.04,0.163,0.052,0.155,0.021,0.13,0.026,0.074,0.011,0.081,0.014,66.43485,112.31798
"HARZBURGITE, SPINEL, XENOLITH [10574] / PERIDOTITE, XENOLITH [12347]",43.2,1.8,4.3,0.66,3.07,0.85,0.28,0.83,0.12,0.55,0.092,0.2,0.023,0.13,0.017,45.4,114.6
"HARZBURGITE, SPINEL, XENOLITH [11592]",40.98,0.5,0.9,0.14,0.6,0.1,0.07,0.17,0.01,0.1,0.05,0.07,0.05,0.15,0.01,41.08,27.23
"HARZBURGITE, GARNET, XENOLITH [12269] / PERIDOTITE, XENOLITH [12608]",44.6,1.01,1.59,0.187,0.654,0.123,0.041,0.143,0.022,0.111,0.019,0.04,0.006,0.034,0.005,73.5,-91
"HARZBURGITE, XENOLITH [15666]",43.88,0.9,2.03,0.25,0.87,0.15,0.05,0.15,0.02,0.09,0.02,0.04,0.01,0.04,0.01,49,126.25
"HARZBURGITE, AMPHIBOLE [25967]",41.35533636,0.769090800297488,1.47385448922277,0.158216241742606,0.628676224542735,0.148956747255718,0.0492688947562635,0.181971800087762,0.037971480139859,0.271457488359046,0.0576379772419092,0.183808442404656,0.0299946731441846,0.211391735855868,0.0379591455040132,64.9084,-51.1985166666667
"HARZBURGITE [27076]",41.4,4,8.4,1.13,5.4,1.58,0.47,1.85,0.28,1.86,0.41,1.16,0.16,1.1,0.15,-16,-50
"HARZBURGITE, XENOLITH [7727] / LHERZOLITE, XENOLITH [7707]",43.7,0.155,0.34,0.048,0.271,0.101,0.041,0.156,0.03,0.221,0.051,0.159,0.024,0.166,0.028,3.9,38.21
"HARZBURGITE, XENOLITH [19204]",41.57,4.42,8.98,1.11,4.37,0.87,0.31,0.68,0.11,0.47,0.08,0.23,0.02,0.16,0.02,28.4,-14
"HARZBURGITE, XENOLITH [7793]",41.98,0.156,0.189,0.0164,0.049,0.0124,0.0051,0.0153,0.0033,0.029,0.0084,0.037,0.0072,0.0553,0.0122,45.72,4.02
