"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"PYROXENITE, XENOLITH [12232]",50.15,2.2,4.17,0.471,1.99,0.58,0.223,0.97,0.19,1.18,0.27,0.77,0.127,0.76,0.109,73.47,-90.97
"PYROXENITE, XENOLITH [17026]",46.06,3.54,9.88,1.35,7.06,2.19,0.63,2.8,0.47,3.17,0.68,1.95,0.3,2.14,0.33,33,117.5
"PYROXENITE [24019]",51.14,1.2,3,0.43,2,0.58,0.11,0.74,0.14,1.1,0.25,0.78,0.14,1.01,0.16,-24.2986,29.8694
"PYROXENITE, HORNBLENDE [16435]",49.17,0.21,0.64,0.18,1.28,0.667,0.349,1.06,0.18,1.17,0.218,0.533,0.0713,0.4,0.057,35.0711,72.9588
"PYROXENITE, XENOLITH [14581]",47.89,1.64,3.43,0.48,2.22,0.75,0.32,1.26,0.31,2.33,0.58,1.75,0.27,1.98,0.33,43.73,127.34
"PYROXENITE [23644]",44.4,40.05,91.4,12.235,51.07,10.32,2.536,9.261,1.369,8.249,1.636,4.632,0.633,4.08,0.589,64.3,-116.5
"PYROXENITE [23258]",46.36,1.56,3.58,0.5,1.97,0.47,0.14,0.64,0.09,0.69,0.15,0.42,0.07,0.5,0.07,-25.75,28.2
"PYROXENITE, XENOLITH [13037]",46.3409606266749,1,3.4,0.62,3.9,1.67,0.64,2.12,0.38,2.32,0.49,1.32,0.18,1.11,0.16,49.43,16.02
"PYROXENITE [23258]",47.02,1.91,3.56,0.44,1.74,0.37,0.15,0.42,0.07,0.47,0.11,0.32,0.06,0.39,0.06,-25.75,28.2
"PYROXENITE [23644]",45.4,3,7.3,1.13,5.5,1.45,0.38,1.48,0.23,1.1,0.3,0.75,0.11,0.54,0.08,65,-116.5
"PYROXENITE [10277]",39.3,1.43,3.55,0.572,2.79,0.93,0.205,1.268,0.222,1.465,0.316,0.919,0.136,0.88,0.138,61.5,-73.7
"PYROXENITE, GARNET [24827]",46.66,4.79,12.4,1.75,7.53,1.65,0.393,1.43,0.241,1.76,0.403,1.24,0.181,1.41,0.193,40,115
"PYROXENITE [25293]",24.58,28.3,71,10.8,59.8,12,3.19,11.3,1.68,6.4,0.91,2.36,0.31,2.2,0.24,41.16,117.87
"PYROXENITE [23474]",48.7159702063301,4,11.5,1.9,9.9,2.83,1.14,3.47,0.57,3.71,0.77,2.12,0.3,1.85,0.27,6.25,-2.25
"PYROXENITE, OLIVINE-HORNBLENDE [25771]",50.4,2.356,7.018,1.234,6.583,1.9,0.606,1.972,0.305,1.759,0.377,0.924,0.15,0.972,0.126,-2.6214,-78.6293
