"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"NEPHELINITE [17042]",41.7,123,219,23.5,95.5,13.5,4.04,12,1.46,7.2,1.3,3.42,0.44,2.83,0.38,46.8383,15.8939
"NEPHELINITE [20388]",46.21,44.5,94.6,10.9,45.4,8.48,2.47,8.3,1.16,7.17,1.46,4.27,0.62,4.13,0.65,54.5,91
"NEPHELINITE [12587]",39.7,37.36,77.85,9.66,39.18,8.25,2.63,6.78,0.97,5.28,0.95,2.23,0.28,1.76,0.26,16.6,-24.15
"NEPHELINITE, MELILITE [20349]",35.7,69.7,144,17.4,70.2,14.4,4.39,11.7,1.47,6.22,0.906,1.9,0.2,1.08,0.14,21.34,-157.85
"NEPHELINITE [10619]",37.23,84,178,28.81,131,24.14,7.73,19.03,2.26,10.55,1.7,3.75,0.46,2.44,0.33,-22.5669,-42.6575
"MELILITITE [9728]",41.79,84,119,11.3,37.1,6.4,2.1,5.9,0.85,4.67,0.85,2.31,0.33,2.06,0.31,-2.7346,35.9502
"NEPHELINITE [19293]",40.23,165,325,38.7,151,27.4,8.28,22.2,3.38,16.2,2.73,7.22,0.84,5.05,0.65,39.55,78.95
"NEPHELINITE, MELILITE [21006]",44.16,164,305,30.7,100,12.2,3.5,8.6,0.88,4.02,0.638,1.41,0.167,1.09,0.144,73,102
"NEPHELINITE [24199]",44.54,249.6,546.2,70.8,284.07,37.88,7.1,22.4,2.2,9.1,1.5,3.6,0.4,2.6,0.4,44.41,104.05
"NEPHELINITE [24698]",41.76,69,143,17,68,13,4.01,11,1.41,7.32,1.2,2.78,0.34,1.93,0.27,18.87166667,46.66102778
"NEPHELINITE [12763]",40.04,81.7,154,16.5,56.5,9.52,2.42,7.71,1.02,4.84,0.86,2.09,0.26,1.62,0.22,50.357,12.31
"NEPHELINITE [12763]",38.15,121,251,28.8,102,16.8,4.4,12.7,1.61,7.46,1.29,3.12,0.39,2.34,0.32,50.509,13.02
"NEPHELINITE [23583]",39.86,148,278,31.6,114,15.8,4.63,12.2,1.57,7.7,1.41,3.45,0.48,2.83,0.42,-26.5,16
"NOT GIVEN [14364] / NEPHELINITE [24902]",39.49,98.2,180.5,20.34,79.4,14.97,4.37,13.1,1.6,7.6,1.22,2.64,0.28,1.54,0.19,37.9708,120.5983
"NEPHELINITE [7765]",45.05,36.329,72.753,9.512,39.314,8.0315,2.523,7.109,1.009,5.196,0.927,2.1175,0.303,1.663,0.245,53.795,112.98
"NEPHELINITE [12763]",39.21,94.5,181,19.9,70.2,11.93,2.93,9.29,1.21,5.71,1,2.45,0.31,1.9,0.26,50.095,12.347
"BASANITE [19669]",44.46,92.6,140,19.4,79.3,17.8,5.08,15.3,2.14,10.3,1.54,3.51,0.42,2.35,0.31,34.36,118.75
"NEPHELINITE [25335]",38.99,205,394,43.6,157,20.7,5.1,10.4,1.2,5.1,0.9,2.2,0.28,1.6,0.21,35.104485,49.50267
"NEPHELINITE [12587]",39.5,37.78,78.65,9.6,39.02,8.12,2.59,6.72,0.95,5.18,0.93,2.17,0.28,1.72,0.26,16.6,-24.15
"NEPHELINITE, MELILITE [20349]",36.9,69.7,145,17.5,70.7,14.5,4.42,11.9,1.49,6.28,0.915,1.91,0.2,1.09,0.141,21.34,-157.85
"NEPHELINITE [25335]",35.45,198,386,43.1,151,20.1,4.95,10.2,1.1,4.9,0.7,2,0.25,1.3,0.18,35.1239616666667,49.6247566666667
"NEPHELINITE [5653]",39.22,55.9,110.2,12.7,52.3,10.1,2.7,10,1.3,6.4,1.1,2.9,0.3,2.1,0.3,14.9,-24.3
"NEPHELINITE [17042]",41,130,232,24.7,101,14,4.16,12.5,1.54,7.43,1.33,3.51,0.45,2.86,0.39,46.8383,15.8939
"NEPHELINITE [7765]",43.82,47.104,92.747,12.098,49.317,9.808,3.08,8.347,1.153,5.755,0.968,2.1285,0.293,1.5485,0.222,53.795,112.98
"BASALT [17944] / NEPHELINITE [24902]",40.21,67,128.7,14.74,58.5,11.8,3.75,10.42,1.47,7.01,1.15,2.75,0.313,1.72,0.221,38.0123,117.6803
"NEPHELINITE, OLIVINE [13414]",43.42,58.11,114.31,12.88,51.14,9.28,2.91,8.78,1.18,6.11,1.08,2.82,0.38,2.3,0.36,45.33,3.85
"NEPHELINITE [27133]",39.9779022147931,82.16,158.9,18.27,72.59,13.6,4.159,11.53,1.486,6.878,1.138,2.533,0.296,1.568,0.204,45.7411,114.1171
"PICRITE [20725] / NEPHELINITE [24902]",40.48,71,131,15.9,60.2,12,3.71,10.7,1.37,6.96,1.17,2.5,0.29,1.62,0.2,38.0123,117.6803
"NEPHELINITE [24698]",42.22,64,132,16,65,13,3.97,10,1.4,7,1.18,2.68,0.33,1.82,0.25,18.87166667,46.66102778
"NEPHELINITE [21557]",37.03,39.83,86.75,11.1,48.03,10.14,3.27,9.25,1.31,6.74,1.13,2.97,0.38,2.06,0.3,29.5086,-28.2877
"NEPHELINITE, OLIVINE [25196]",39.642,97.4789915966387,188,20.2,79.9,15.1,4.15,12.1,1.59,7.33,1.13,2.6,0.27,1.5,0.183,37.3,120.83
"BASALT, NEPHELINE-MELILITE [300] / NEPHELINITE [340]",39.88,64.3,130,15.9,64.9,13.1,3.79,10.9,1.51,7.34,1.24,3.04,0.454,2.7,0.395,21.34,-157.85
"NEPHELINITE, MELILITE [20349]",36,73.4,151,18.1,72.8,15,4.63,12.2,1.54,6.49,0.939,1.94,0.2,1.07,0.134,21.34,-157.85
"NEPHELINITE [8659] / NOT GIVEN [15508]",36.44,76.3,150,17.5,70.8,13.6,3.91,11,1.41,7.21,1.21,2.83,0.34,1.81,0.24,34.7902,-14.588
"NEPHELINITE [11138]",39.1,160,290,30.8,105,17.4,5.09,13.9,1.85,9.35,1.65,4.27,0.55,3.17,0.42,34.4533,-15.5417
"NEPHELINITE [9018]",41.22,50.79,97.88,12.2,50.28,11.18,3.45,9.52,1.21,5.66,0.89,1.95,0.23,1.27,0.18,21.535,-157.665
"NEPHELINITE [25335]",41.36,149,283,32.1,119,18.5,4.78,10.5,1.3,6,1,2.5,0.31,1.8,0.23,35.0086283333333,49.1188933333333
"NEPHELINITE [24902] / NOT GIVEN [14364]",39.6,97,179.2,20.02,79.7,15.02,4.5,13.17,1.66,7.97,1.29,2.77,0.31,1.66,0.2,37.2151,120.7375
"NEPHELINITE [20478]",46.13,95.9,161,16.7,56.6,9.23,2.45,7.07,0.97,4.52,0.81,1.97,0.29,1.69,0.24,-4.43,35.4
"NEPHELINITE [24698]",43.86,113,224,26,101,18,5.43,14,1.87,9.58,1.64,3.81,0.49,2.73,0.38,18.87166667,46.66102778
"PICRITE [20725] / NEPHELINITE [24902]",40.64,69,128,15.7,58.8,12,3.65,10.4,1.34,6.74,1.16,2.4,0.29,1.62,0.19,38.0123,117.6803
"NEPHELINITE [8504]",39.12,56,123,13.81,66,11.51,3.45,10.93,1.42,7.03,1.11,2.86,0.34,1.98,0.28,17,-25
"NEPHELINITE [7765]",43.37,59.077,114.056,14.694,58.623,11.5495,3.606,10.078,1.282,5.9865,0.943,1.9285,0.248,1.263,0.169,53.795,112.98
"NEPHELINITE [16910]",38.08,69.7,147,17,67.9,12.5,4.03,11.5,1.52,7.51,1.28,3.27,0.432,2.44,0.342,14.8322,-24.7131
"NEPHELINITE, OLIVINE [25196]",40.184,89.9159663865546,179,19,74.4,14.1,3.95,11.4,1.5,7.05,1.1,2.56,0.273,1.49,0.187,37.3,120.83
"NOT GIVEN [14364] / NEPHELINITE [24902]",39.38,94.6,176.3,19.79,77.5,14.75,4.25,12.79,1.57,7.44,1.21,2.61,0.28,1.51,0.18,37.9708,120.5983
"NEPHELINITE [19293]",39.74,201,374,40.4,154,27.6,8.4,24.1,3.04,16.4,2.78,7.32,0.87,4.96,0.67,39.55,78.95
"NEPHELINITE [23106]",40.45,71.5,133,15.3,61.3,12.4,3.91,10.2,1.46,7.24,1.17,2.74,0.329,1.71,0.227,35,120
"NEPHELINITE [12763]",38.54,77.5,150,18,69.1,11.5,3.18,8.72,1.09,5.08,0.86,2.05,0.26,1.53,0.21,50.624,13.26
"NEPHELINITE [24902]",39.7,85.2,157.9,18.22,71.6,13.62,4.14,11.52,1.47,6.9,1.07,2.31,0.24,1.26,0.15,37.4032,121.2315
"NEPHELINITE [8524]",42.11,21.54,37.08,4.32,17.08,3.62,1.2,3.18,0.5,2.82,0.55,1.41,0.2,1.15,0.18,-24,31
"NEPHELINITE, OLIVINE [8902]",40.63,58.48,114.9,14.5,54.94,10.84,3.37,8.87,1.18,5.28,0.8,1.71,0.19,1.03,0.13,59.58,-133.72
"NEPHELINITE [7765]",44.26,29.558,60.594,8.128,34.495,7.262,2.354,6.446,0.892,4.4225,0.743,1.605,0.223,1.182,0.171,53.675,112.95
"NEPHELINITE [8504]",43.38,87,177,20.82,82,14.48,4.24,14.1,1.76,8.96,1.45,3.97,0.47,2.92,0.4,17,-25
"NEPHELINITE, OLIVINE [8902]",42.85,64.72,112.6,13.12,47.65,9.07,2.7,1.13,0.75,5.47,1.01,2.53,0.35,1.96,0.29,62.566,-136.833
"NEPHELINITE, OLIVINE [25196]",39.764,100,189,20.3,79.3,15.1,4.16,12.2,1.59,7.38,1.14,2.65,0.27,1.48,0.177,37.3,120.83
"NEPHELINITE [10619]",38.63,128,242,25.47,106,17.62,5.3,15.04,1.81,8.71,1.42,3.36,0.45,2.47,0.34,-21.8,-46.57
"NEPHELINITE [19293]",39.87,193,361,47.9,182,31.2,9.37,27.3,3.55,17.8,3.13,7.74,1.01,5.64,0.78,39.55,78.95
"NEPHELINITE [17042]",42.1,121,216,23.2,94,13.2,3.92,11.7,1.44,7.06,1.26,3.36,0.44,2.7,0.37,46.8383,15.8939
"NEPHELINITE, OLIVINE [22454]",41,95.9662,181.8842,20.6052,76.6047,12.5135,3.9653,10.5799,1.4241,7.514,1.2537,3.1051,0.3785,1.8383,0.2524,50.253,10.5822
"BASALT [17944] / NEPHELINITE [24902]",40.53,64.3,123.6,14.18,56.4,11.41,3.62,10.08,1.43,6.8,1.13,2.71,0.307,1.71,0.222,38.0123,117.6803
"NEPHELINITE, MELILITE-OLIVINE [22454]",44.86,83.5152,147.0605,15.3811,55.4114,10.0755,3.0923,8.0453,1.0617,5.5337,0.9919,2.4332,0.3096,1.829,0.2548,50.3366,10.7273
"NEPHELINITE [17795]",38.14,106.704275710848,226.630729033984,26.5963964597656,101.808389360393,16.5363235862004,4.61883791933436,11.8778433143842,1.43451968957427,7.02510183403069,1.14787100028243,2.69452804764166,0.322012884726411,1.99377949067961,0.322586673032469,55.0738,-59.0941
"NEPHELINITE [25335]",41.04,124,243,28.4,107,16.6,4.38,9.8,1.1,5.3,0.9,2.2,0.28,1.5,0.21,35.1012333333333,49.50656
