"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"PHONOLITIC-TEPHRITE [14417]",50,61.7,128,15.6,62.9,12.25,2.75,10.45,1.3,5.77,1,2.68,0.3,1.93,0.27,38.533,45.501
"PHONOLITIC-TEPHRITE [19757]",49.33,32.9,73.3,9.87,44.8,9.12,2.51,6.87,0.86,3.89,0.66,1.51,0.15,0.94,0.15,48.1825,103.7761
"PHONOLITIC-TEPHRITE [7734] / TEPHRITIC-PHONOLITE [12189] / NOT GIVEN [9883]",52,190.2,373.4,43.6,163.8,23.3,5.1,15.6,1.6,6.9,1.1,2.5,0.3,1.8,0.2,35.2,79.5
"PHONOLITIC-TEPHRITE [19757]",49.85,29.826676878923,65.0741912263523,8.5039062707998,38.523334128004,7.8180773727819,2.42746973401369,6.53539062448921,0.837558443277021,4.39433948687008,0.62254394486022,1.42841847092147,0.188763707989663,1.14619302443586,0.137529556832661,48.6843,102.7514
"PHONOLITIC-TEPHRITE [14417]",49.2,65.4,139.5,16.9,67.9,13.15,3.01,11.1,1.38,5.95,1.04,2.73,0.32,2.05,0.29,38.525,45.507
"PHONOLITIC-TEPHRITE [24971]",48.32,68.3,138,17.3,71.8,13.1,3.87,11.2,1.54,7.84,1.35,3.43,0.43,2.74,0.37,39.55765,78.9336
"PHONOLITIC-TEPHRITE [18964]",50.03,153,300,34.6,119,18.6,4.05,12.5,1.38,6.05,0.973,2.25,0.276,1.54,0.213,50,126
"PHONOLITIC-TEPHRITE [28935]",43.26,78.7,154,17.6,66.6,14,4.71,11.6,1.9,11.1,2.2,6.5,0.92,6.2,0.88,-20.3,14.7142
"PHONOLITIC-TEPHRITE [849]",49.53,71.86,146.21,16.46,57.62,10.54,3.4,9.14,1.19,6.45,1.04,2.89,0.35,2.07,0.31,28.3,-16.6
"PHONOLITIC-TEPHRITE [22774]",48.1666666666667,90.3816156957227,163.654691040114,18.1004785812107,66.6031191615642,11.0999945815823,3.39319894765456,9.61665951800724,1.16284711744055,6.60155019264313,1.20110155052689,3.25826403517171,0.43648925293148,2.81117622739659,0.402319206099386,-72.6878371462,165.606623
"PHONOLITIC-TEPHRITE [12403]",47.63,158.7,288.1,28.63,108.5,15.9,3.97,10.09,1.13,5.44,0.99,2.82,0.37,2.39,0.35,40.9,39.7
"PHONOLITIC-TEPHRITE [19449]",48.39,244.463333333333,397.286666666667,40.81,147.193333333333,21.6166666666667,5.25666666666667,12.86,1.38333333333333,7.10666666666667,1.22333333333333,3.33,0.479666666666667,3.38,0.507333333333333,38,30
"PHONOLITIC-TEPHRITE [18964]",48.56,141,271,31.2,107,16.8,3.72,11.8,1.32,5.82,0.938,2.15,0.269,1.51,0.212,50,126
"PHONOLITIC-TEPHRITE [10619]",49.52,80,153,18.23,72,12.81,3.71,10.98,1.43,7.09,1.22,2.97,0.42,2.39,0.34,-22.73,-45.58
"PHONOLITIC-TEPHRITE [9723]",49.52,101.927,193.479,20.76,76.728,10.873,2.857,7.722,0.884,4.47,0.816,2.109,0.29,1.739,0.253,-25.7667,-56.9333
"PHONOLITIC-TEPHRITE [22379]",47.07,70.5,124,14.5,58.3,10.6,3.37,8.81,1.22,6.01,0.93,2.38,0.28,1.58,0.2,49.5356,123.1744
"PHONOLITIC-TEPHRITE [12930]",49.9,86.28,163.71,18.31,68.33,12.16,3.75,10.21,1.37,6.73,1.21,3.03,0.44,2.39,0.35,28.6,-17.9
"PHONOLITIC-TEPHRITE [22774]",51.5933333333333,88.9872870669801,156.916294712296,16.6956776835517,58.7917013833627,9.24275478906335,3.2129915627819,7.99289391558736,0.995101829611906,5.61814134027366,1.0466489594417,2.96038562274583,0.408610267112548,2.63192388364462,0.383190417913587,-72.640890358,165.497904
"PHONOLITIC-TEPHRITE [13059]",47.54,88.9,173.34,19.9,75.66,14.12,2.881,9.79,1.31,5.93,0.87,2.25,0.303,1.88,0.277,41.6747,12.7749
"PHONOLITIC-TEPHRITE [16897]",46.9,124.7,213.2,23.1,78.2,12.23,3.77,12.68,1.44,7.22,1.2,3.47,0.43,2.8,0.42,36,126
"PHONOLITIC-TEPHRITE [13059]",47.72,116.15,224,24.44,90.86,16.38,3.315,10.95,1.46,6.59,0.96,2.47,0.328,2.14,0.292,41.7945,12.707
"PHONOLITIC-TEPHRITE [14417]",49.1,57.2,122.5,15.2,60.8,12,2.8,10.15,1.28,5.77,0.99,2.66,0.33,1.95,0.28,38.705,45.37
"PHONOLITIC-TEPHRITE [10088]",48.02,56.1,110,12.6,49,9.6,2.5,6.6,0.97,5.1,0.89,2.3,0.33,2.1,0.31,40.821,14.426
"PHONOLITIC-TEPHRITE [28935]",45.32,72.4,139,15.7,59,11.5,3.62,10.3,1.6,9.8,2.1,5.9,0.87,5.4,0.73,-20.3,14.7142
"PHONOLITIC-TEPHRITE [20388]",51.21,55.2,120.8,13.7,57.8,10.73,3,10,1.36,8.06,1.57,4.81,0.63,4.24,0.64,54.5,91
"PHONOLITIC-TEPHRITE [14464]",49.27,32,71,8.77,40,8.64,2.45,7.02,1.05,4.75,0.77,2.01,0.23,1.28,0.19,45.5932,101.1873
"PHONOLITIC-TEPHRITE [10088]",48.37,52.6,104,12.3,48.7,9.8,2.4,7.3,0.96,4.9,0.93,2.1,0.31,2,0.3,40.821,14.426
"PHONOLITIC-TEPHRITE [19757]",52.01,37.3,77.1,10,41.8,8.78,2.61,7.44,0.97,4.59,0.79,1.8,0.2,1.07,0.18,46.3229,98.8831
"PHONOLITIC-TEPHRITE [11978]",50.4,55.06,93.56,9.54,34.02,5.83,1.82,5.26,0.71,4.15,0.76,2.19,0.32,1.92,0.31,42.04,119.29
"PHONOLITIC-TEPHRITE [26153]",49.2,84.7,160,17.4,68.3,11.9,2.84,9.52,1.07,5.65,0.98,2.27,0.29,1.81,0.22,35.785,47.468
"PHONOLITIC-TEPHRITE, HORNBLENDE [17668]",43.1,51,112,12.7,46.2,8.61,2.3,7.29,1.01,5.08,0.927,2.32,0.302,1.85,0.258,50.5943,9.8873
"PHONOLITIC-TEPHRITE [4795] / NOT GIVEN [21412]",48.67,154.9,257.1,25.99,86.11,13.62,3.88,11.41,1.47,7.22,1.3,3.48,0.45,2.87,0.41,28.5,-18
"PHONOLITIC-TEPHRITE [13059]",45.66,128.25,261.05,30.03,115.56,21.38,4.384,15.05,1.94,8.51,1.26,3.15,0.407,2.5,0.352,41.8503,12.7526
"PHONOLITIC-TEPHRITE [19757]",49.59,31.8285272094904,66.1934640209776,8.98352305358367,39.3077410426869,9.29719487084876,2.53230257573667,7.1733572122987,1.15388023204793,5.46489395898733,0.797707968804834,1.78914601229278,0.228663753443695,1.27210847601138,0.211502833131263,45.593,101.1852
"PHONOLITIC-TEPHRITE [9022] / ALKALI BASALT [12244]",46.28,48.6,86,9.5,35.4,6.4,1.95,5.7,0.82,4.6,0.88,2.29,0.35,2.04,0.29,38.6258,28.5478
"PHONOLITIC-TEPHRITE [27069]",48.52,104.3,188.6,20.9,74,12.5,3.55,9.75,1.27,6.84,1.2,3.09,0.37,2.3,0.29,-3.8396,-32.3992
"PHONOLITIC-TEPHRITE [18962]",51.29,150,303,46.8,191,35,6.81,20.3,1.97,7.37,1.07,2.34,0.29,1.88,0.26,32,82
"PHONOLITIC-TEPHRITE [25938]",41.73,329,441,35.6,96.9,11.3,3.28,7.82,0.921,5.02,0.946,2.68,0.368,2.34,0.332,-20.0409,16.7467
"PHONOLITIC-TEPHRITE [20926]",48.22,39,84,9.8,40,7.6,1.87,7.06,0.87,4.78,0.88,2.45,0.32,2.07,0.31,26.16558,100.19154
"PHONOLITIC-TEPHRITE [22774]",48.0733333333333,91.3195699988936,166.418652841677,18.4412603848269,67.868538505274,11.3686849624615,3.51957015806475,9.58759960933745,1.183820809404,6.85811856361218,1.23300619557143,3.30074062570912,0.437984390109496,2.86357438391638,0.407481963161251,-72.700733,165.556922
"PHONOLITIC-TEPHRITE [22379]",47.71,63.4,114,13.4,53.4,9.74,3.08,8.09,1.14,5.58,0.86,2.18,0.25,1.39,0.18,48.1569,99.9883
"PHONOLITIC-TEPHRITE [13059]",45.61,155.66,294.11,33.25,123.57,22.52,4.581,15.54,2.05,8.86,1.28,3.14,0.403,2.46,0.349,41.7913,12.7338
