"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"ADAKITE [11935]",62.63,20.16,42.06,5.32,20.62,3.16,0.99,2.08,0.29,1.29,0.25,0.74,0.09,0.62,0.09,44,83
"ADAKITE [14883]",66.83,25.64,51,5.58,3.451,21.564,0.804,2.024,0.267,1.185,0.211,540,0.083,0.461,0.07,29.5883,90.0483
"ADAKITE [16285]",65.19,22.66,46.29,5.34,19.33,3.47,0.97,2.82,0.36,1.86,0.33,0.89,0.14,0.93,0.14,41.1,95.5
"ADAKITE [17304]",55.97,18.3,40.1,4.8,18.6,3.86,1.2,3.22,0.51,2.9,0.6,1.59,0.24,1.55,0.24,35.9167,137.8667
"ADAKITE [17304]",61.02,45.35,98.27,10.73,40.4,6.32,1.71,4.94,0.7,3.1,0.5,1.51,0.24,1.53,0.21,36.15,136.5
"ADAKITE [14883]",71.19,18.98,43.28,5.56,21.02,3.45,0.753,2.188,0.313,1.426,0.25,0.654,0.096,0.552,0.0869,29.5883,90.0483
"ADAKITE [13224]",65.59,28.17,58.8,6.31,24.81,4.77,1.29,3.41,0.49,2.27,0.4,1.23,0.2,1.23,0.2,16.2,76.7
"ADAKITE [23535]",63.29,18.9472433225678,33.9136280342345,3.96363788546907,14.5579133775778,2.41033242833839,0.730096913377166,1.78611601486849,0.250297492121928,1.36007731208255,0.27201906931724,0.725199934057768,0.10771917881492,0.686909383600626,0.108962290489263,35.41231,133.47833
"ADAKITE [5575]",69.4,44.3,94.4,11.52,46.619,8.4,1.895,5.85,0.652,3.34,0.57,1.41,0.19,1.18,0.203,49.25,-85.5
"ADAKITE [14883]",70.26,26.27,46.83,5.48,19.1,2.92,0.662,1.797,0.218,0.988,0.173,0.461,0.068,0.417,0.063,29.5883,90.0483
"ADAKITE [13550]",63.73,30.18,55.62,5.9,23.25,4.6,1.38,3.68,0.56,2.64,0.45,1.43,0.21,1.34,0.21,16.125,78.75
"ADAKITE [11924]",63.62,21.6,46.7,5.64,22.4,3.67,1.06,2.59,0.27,1.13,0.19,0.52,0.06,0.38,0.052,29.48,90.87
"ADAKITE [12271]",71,14.84,27.6,2.76,9.93,1.84,0.6,1.66,0.22,0.95,0.15,0.49,0.08,0.45,0.07,15.8397,76.4353
"ADAKITE [19258]",72.93,18.36,32.54,3.08,10.86,1.84,0.59,1.53,0.2,0.83,0.16,0.43,0.07,0.42,0.06,14,78.45
"ADAKITE [19488]",65.3,33.3,71.8,9,33.8,5.9,1.6,4,0.5,2.5,0.4,1,0.1,0.9,0.2,17.85,-99.675
"ADAKITE [23500]",59.7,24.35,51.02,6.01,23.18,4.36,1.26,3.98,0.54,3.22,0.65,1.78,0.28,1.81,0.3,38,99
"ADAKITE [23535]",65.52,17.3733898609664,33.1387912904732,3.46710776848483,12.7869167052443,2.17678346375461,0.69778039043156,1.69690091764793,0.24176585887646,1.34380729740041,0.274933044730602,0.720403573463745,0.109954950994255,0.704548545558606,0.108921355741219,35.36904,133.47329
"ADAKITE [28901]",61.82,61.2,113,12.2,42.9,6.47,1.54,4.69,0.6,2.75,0.48,1.21,0.16,1.04,0.15,33.12,85.12
"ADAKITE [19258]",73.5,17.27,31.73,2.98,10.56,1.83,0.63,1.44,0.2,0.84,0.15,0.44,0.07,0.44,0.07,14,78.45
"ADAKITE [12247]",55.333,60.51,119.2,12.91,46.82,7.132,2.112,4.437,0.615,3.18,0.582,1.479,0.203,1.245,0.206,34.5,89
"ADAKITE [18473]",61.1515192297105,34.3627272727273,66.0672727272727,8.36109090909091,32.24,5.65309090909091,1.67563636363636,4.73181818181818,0.631254545454545,3.55018181818182,0.728536363636364,1.99918181818182,0.294236363636364,1.86445454545455,0.287772727272727,34.5,132
"ADAKITE [13546]",65.74,20.225,42.308,4.743,18.425,3.459,1.016,3.138,0.377,1.911,0.368,0.902,0.119,0.737,0.099,64.97,32.9
"ADAKITE [10558]",63.1,28.72,54.56,5.73,22.72,4.35,1.1,3,0.39,1.63,0.24,0.78,0.13,0.85,0.15,14.8423,75.2032
"ADAKITE [13668]",67.18,6.6,12.4,1.73,7.3,1.5,0.56,1.6,0.2,1.1,0.2,0.6,0.08,0.5,0.08,37.8258,140.8514
"ADAKITE [19488]",64.6,28.8,61.6,7.9,33.2,6.1,1.7,4.7,0.6,2.9,0.5,1.2,0.2,1.2,0.2,17.85,-99.675
"ADAKITE [11959]",56.47,17.9,36.9,4.76,20.2,4.277,1.25,4.19,0.592,3.4,0.665,1.76,0.277,1.86,0.293,46.5432,89.5758
"ADAKITE [18111]",56.71,20.68,42.36,5.04,21.62,4.5,1.27,4.17,0.6,3.54,0.74,2.01,0.3,2.06,0.31,46.8,89
"ADAKITE [23535]",63.85,14.2999625780923,25.8299973374931,2.76618642304129,10.0846334730358,1.80542810144483,0.676934875085213,1.33605661981732,0.18613119072629,1.0195547360005,0.194292469097301,0.538671078496967,0.0745743743267108,0.501210865881103,0.071401566672971,35.45969,133.55195
"ADAKITE [10364]",68.56,28.1,49.5,5.74,20.8,3,0.79,1.63,0.22,1.14,0.2,0.49,0.07,0.44,0.06,29.8,91.8
"ADAKITE [14883]",70.09,17.8,37.8,3.88,2.593,15.965,0.65,1.75,0.17,0.99,0.13,0.47,0.06,0.45,0.06,29.6158,89.9683
"ADAKITE [13224]",67.88,54.76,88.33,10.08,37.5,5.59,1.83,3.83,0.41,1.32,0.18,0.56,0.07,0.41,0.07,16.2,76.7
"ADAKITE [9836]",62.05,10.3,22.2,2.61,10.3,2.34,0.842,2.55,0.364,2.05,0.431,1.26,0.181,1.24,0.203,45.48,81.8042
"ADAKITE [23535]",63.83,19.7729690286395,37.2252392268624,3.76551095655523,13.943870968085,2.26407898388144,0.793516486192606,1.5477394519395,0.217351617843346,1.15109507328809,0.214773615049935,0.591894572647188,0.0847507102459625,0.544768830333243,0.0871447325522543,35.41231,133.47833
"ADAKITE [19747]",53.27,46.6,110,13.6,53.8,9.31,2.35,6.06,0.7,3.51,0.61,1.73,0.214,1.47,0.189,34.6747,131.9069
"ADAKITE [12247]",64.477,57.3,113,11.07,38.02,5.269,1.266,2.828,0.426,2.081,0.37,0.95,0.126,0.768,0.119,34.5,89
"ADAKITE [10558]",62.54,32.05,61.86,6.38,24.32,4.72,1.22,3.33,0.45,1.84,0.28,0.94,0.15,1.03,0.18,14.8423,75.2032
"ADAKITE [16285]",65.75,16.8,33.4,3.97,14.6,2.62,0.76,2.09,0.27,1.3,0.24,0.66,0.09,0.52,0.08,41.1,95.5
"ADAKITE [12271]",75.21,59.31,72.12,25.2,25.2,4.61,0.72,3.89,0.51,3.28,0.22,1.64,0.31,1.33,0.31,13.05,76.5
"ADAKITE [5575]",73.1,20.3,43,5.13,20.1,3.84,0.949,2.83,0.313,1.68,0.31,0.87,0.121,0.79,0.121,49.25,-85.5
"ADAKITE [12813]",67.179,22.98,46.87,5.275,18.61,3.066,0.974,2.521,0.269,1.128,0.196,0.572,0.081,0.513,0.08,29.345,89.6378
"ADAKITE [16285]",66.96,17.89,35.74,4.39,15.81,2.97,0.75,2.14,0.28,1.34,0.23,0.63,0.1,0.68,0.1,41.1,95.5
"ADAKITE [13427]",65.22,15.56,33.55,3.85,15.35,2.88,1,2.19,0.21,1.13,0.2,0.64,0.09,0.64,0.11,48.47,-81.4
"ANDESITE, AMPHIBOLE [13685] / ADAKITE [11974]",62.01,38.95,86.39,11.17,42.76,6.09,1.6,3.69,0.42,1.66,0.28,0.76,0.09,0.56,0.09,42.46,129
"ADAKITE [9091]",60.5,59.51,92.12,11.45,43.37,7.53,2.3,5.96,0.78,4.17,0.79,2.23,0.29,1.87,0.27,32.32,118.3
"ADAKITE [14883]",68.18,27.81,54.03,5.65,20.35,3.23,0.811,2.06,0.282,1.356,0.234,0.604,0.088,0.501,0.076,29.5883,90.0483
"ADAKITE [12247]",61.9604432444444,65.27,112.5,12.44,42.84,6.219,1.282,4.08,0.516,2.686,0.475,1.211,0.177,1.081,0.179,34.5,89
"ADAKITE [18473]",65.0877474800209,18.68,36.12,3.738,13.54,2.234,0.7752,1.978,0.247,1.402,0.2598,0.6909,0.1106,0.6861,0.0995,35.38,133.57
"ADAKITE [19488]",63.3,33,69.2,8.4,33.6,4.1,1.5,3.9,0.5,2.5,0.4,1,0.1,0.9,0.2,17.85,-99.675
"ADAKITE [12247]",62.349,73.87,128.9,13.6,46.62,6.446,1.556,3.775,0.513,2.564,0.462,1.24,0.174,1.051,0.174,34.5,89
"ADAKITE [18473]",66.160683924328,9.496,14.67,1.796,6.773,1.352,0.6991,1.174,0.1774,1.026,0.2046,0.5736,0.0903,0.5936,0.0966,35.38,133.57
"ADAKITE [9836]",74.42,10.1,18.9,1.84,7.13,1.27,0.658,1.17,0.194,1.14,0.22,0.74,0.097,0.739,0.13,45.4417,81.8564
"ADAKITE [28901]",63.02,67.8,121,13,45.7,6.69,1.73,4.79,0.6,2.63,0.46,1.09,0.15,0.92,0.12,32.63,85.78
"ADAKITE [14883]",67.9,19.93,53.64,6.77,5.346,29.386,1.045,2.913,0.388,1.676,0.319,0.812,0.124,0.718,0.105,29.5883,90.0483
"ADAKITE [11959]",56.04,15.5,32.3,4.43,19.1,3.99,1.17,3.68,0.521,2.99,0.587,1.58,0.249,1.65,0.274,46.5,89.665
"ADAKITE [21775]",62.35,23.9,53.1,6.35,25.1,4.7,1.07,3.76,0.52,3.05,0.59,1.66,0.23,1.49,0.23,47,85
"ADAKITE [14883]",67.14,27.7,58.27,6.26,22.51,3.57,0.866,2.25,0.313,1.397,0.233,0.592,0.087,0.502,0.078,29.5883,90.0483
"ADAKITE [12271]",74.13,24.1,42.22,3.82,12.51,1.91,0.5,1.65,0.19,0.84,0.13,0.45,0.06,0.42,0.05,13.05,76.5
"ADAKITE [18473]",63.4952656818643,21.39,36.21,3.97,14.22,2.127,0.8176,2.099,0.2688,1.491,0.2847,0.782,0.1152,0.7992,0.1242,35.38,133.57
"ADAKITE [16629]",61.2,18.01,47.67,5.43,21.82,4.21,1.58,4.45,0.53,2.74,0.5,1.43,0.19,1.27,0.18,49.5,120.5
"BASALT [11959] / ADAKITE [9839]",51.22,45.7,107,15.4,68.1,14.04,4.19,14.1,2.04,11,2.11,5.75,0.832,5.14,0.81,46.5313,89.5758
"ADAKITE [28901]",60.91,57.9,108,11.5,40.8,6.33,1.61,4.61,0.604,2.87,0.521,1.28,0.172,1.08,0.155,32.58,85.43
"ADAKITE [23535]",74.26,12.7,23,2.3,7.8,1.2,0.5,1,0.1,0.8,0.2,0.4,0.1,0.5,0.1,35.38,133.57
"ADAKITE [5575]",74.3,5,10.8,1.23,4.7,0.97,0.313,0.8,0.101,0.5,0.1,0.27,0.04,0.2,0.03,48.6,-87.85
"ADAKITE [25760]",64.58,16.7,35.7,4.2,17.3,3.2,1,2.4,0.3,1.7,0.3,0.8,0.1,0.7,0.1,42.725,123.25
