"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"GABBRO [26820]",44.86,25.2,57.9,7.49,32.3,6.87,2.96,6.33,0.87,4.61,0.8,1.99,0.26,1.47,0.22,31.9371,108.9652
"GABBRONORITE [22462]",49.94,2.15,4.51,0.59,2.5,0.62,0.4,0.65,0.11,0.75,0.15,0.47,0.08,0.5,0.08,66,25
"GABBRO [27308]",55.39,10.52,25.25,3.26,15.63,2.9,0.92,2.2,0.52,3.1,0.61,1.72,0.41,1.96,0.27,33.4253,51.8788
"GABBRODIORITE [23371]",54.24,3.9,7.6,0.92,4.5,1.37,0.41,1.8,0.31,2.56,0.48,1.33,0.22,1.43,0.23,41,40
"GABBRO [13958]",50.61,20.8,46,5.71,24.84,5.528,1.52,4.9,0.76,3.93,0.7,1.98,0.25,1.55,0.23,26.7,102.2
"GABBRODIORITE [26826]",51.80320829,1.59440442,3.390726646,0.441855041,1.968601092,0.530062861,0.888552782,0.591374935,0.0952,0.602931703,0.119630582,0.330072426,0.0469,0.29687199,0.043616955,41.3,107
"GABBRODIORITE [24529]",49.33,11.3,26.6,3.73,16.9,4.06,1.26,3.89,0.54,2.98,0.56,1.41,0.21,1.28,0.18,29.5,89.1
"GABBRO [13958]",36.94,14.44,43.08,7.26,14.12,4.8,3.49,10.25,1.33,6.51,1.09,2.36,0.24,1.39,0.2,26.5,101.7
"GABBRO [23976]",49.85,7.29,16.75,2.16,12.1,3.49,1.31,3.82,0.72,4.96,1.03,2.78,0.37,2.11,0.29,22.2,86.6
"GABBRO, HORNBLENDE [25814]",44.42726054,5.110171929,13.58072474,2.197610839,11.0362256,3.404621578,1.040195937,3.605408293,0.566120469,3.460598575,0.661264316,1.799851335,0.239307344,1.449288156,0.216150201,29.272078,92.16987222
"GABBRO [17405]",43.16705312,6.102597938,15.56645626,2.887491911,14.97301875,4.297509983,1.417747564,4.087528161,0.629181818,3.846811624,0.705653691,2.045516614,0.30283871,1.840243033,0.27144713,11.26,-60.65
"GABBRONORITE, OLIVINE [26412]",44.88,0.924,1.96,0.268,1.4,0.472,0.207,0.532,0.088,0.597,0.117,0.317,0.033,0.215,0.031,11.6372,92.6683
"GABBRO [13278]",47.43,5.87,13.35,1.78,8.36,2.37,0.94,3.08,0.53,3.47,0.74,2.01,0.31,1.97,0.29,25.7972,34.1469
"GABBRO [11700]",49.3,9.27,22,2.92,12.3,2.92,0.95,2.94,0.52,3.07,0.6,1.59,0.23,1.43,0.22,25.8,110
"GABBRO, OLIVINE [23843]",48.24,1.1,2.47,0.31,1.37,0.32,0.48,0.51,0.07,0.46,0.08,0.23,0.03,0.19,0.03,22.6,35
"GABBRO [13235]",49.81,2.4,7.01,1.2,6.94,2.39,0.9,3.37,0.59,4.22,0.88,2.53,0.37,2.39,0.37,35.1809,73.1092
"GABBRO [23976]",51.16,33.56,62.56,6.34,27.32,5.47,1.2,6.31,1.02,5.96,1.22,3.46,0.46,2.64,0.36,21.4,86.3
"GABBRO [22537]",48.1,0.851,2,0.276,1.42,0.55,0.354,0.792,0.139,1.04,0.227,0.553,0.0794,0.544,0.0844,39.1356,91.7219
"GABBRO [24704]",51.01,3.75,8.22,1.11,5.14,1.44,0.77,1.66,0.28,1.63,0.32,0.85,0.11,0.65,0.09,-73.77,-14.92
"GABBRO [23005]",52.07585853,3.264918033,7.652151639,1.040692623,4.693319672,1.459010246,0.591766393,2.071182377,0.377506148,2.469094262,0.561157787,1.95895082,0.26527459,1.785502049,0.316288934,-29.44190109,117.2931912
"GABBRO [18540]",51.7,12.5,32.3,4.16,19.71,5.18,1.62,6.02,1.01,6.39,1.31,3.87,0.551,3.64,0.533,41.23,96.665
"GABBRO [22075]",52.15,74.2,143,16.5,59.8,9.5,2.39,7.54,0.91,4.88,0.88,2.16,0.31,1.83,0.27,-24.5,-48.5
"GABBRO [21400]",48.49,10.71,22.68,3.01,13.32,3.46,1,4.31,0.66,4.25,0.9,2.72,0.39,2.61,0.39,51,131
"GABBRO, HORNBLENDE [28949]",48.31,16.2,44,6.13,28.5,6.9,1.42,6.72,1.17,7.31,1.4,4.12,0.59,3.89,0.55,27.5,114
"GABBRO, HYPERSTHENE-HORNBLENDE [23347]",47.2,5.36,13.8,2.04,10.2,2.78,0.99,3.06,0.52,3.34,0.71,2.02,0.29,1.84,0.27,32.9497,106.9398
"GABBRO [27268]",50.9,2.74,6.97,1.08,5.5,1.79,1.32,1.79,0.42,2.36,0.52,1.5,0.22,1.39,0.21,42.2656,94.5972
"GABBRO [28783]",51.46,1.25,2.72,0.4,1.92,0.57,0.336,0.64,0.14,0.92,0.19,0.57,0.087,0.6,0.102,6.680602778,-75.83269167
"GABBRO, HORNBLENDE [23272]",48.22,7.92,18.8,2.45,11.3,2.97,1.08,3.16,0.54,3.52,0.7,2.07,0.31,1.99,0.28,27.225,102.053
"GABBRO [25350]",50.25,1.9,4,0.6,2.9,0.87,0.34,1.04,0.19,1.18,0.25,0.68,0.1,0.67,0.09,51.7611,-86.7307
"GABBRO, HORNBLENDE [12080]",47.1,27.4,61.5,7.93,35.7,7.612,2.13,6.24,0.93,5.28,0.99,2.63,0.39,2.33,0.31,26.8525,101.5163
"GABBRONORITE [21476]",51.3,5.25,10.8,1.69,7.57,1.92,0.695,2.33,0.388,2.39,0.491,1.43,0.203,1.36,0.203,66,33.5
"GABBRO [26603]",52.1146543,7.93,19.58,2.72,12.32,3.36,1.16,4.09,0.69,4.28,0.86,2.8,0.34,2.47,0.39,6.6255,-5.1113
"GABBRO [24214]",52.02,31.327069,72.530932,10.688843,48.303067,13.926448,3.510117,15.932642,3.243573,19.948677,4.778658,12.701741,1.861755,11.87546,1.7323,26.435,103.031
"GABBRO [23031]",50.88,42.62,88.42,11.04,45.5,9.209,2.4,7.428,0.913,4.607,0.851,2.194,0.308,1.956,0.302,30,85.7
"GABBRO [25175]",42.1380384,68.2,140,17.1,64.8,10.8,2.93,10.3,1.3,6.28,1.25,3.54,0.47,2.93,0.45,48.8,-86.5
"GABBRO [21940]",48.09,2.68,6.64,0.98,5.05,1.72,0.61,2.08,0.36,2.38,0.48,1.37,0.19,1.32,0.2,38.3308,94.5015
"GABBRO [23031]",51.84,47.99,99.26,12.48,50.56,9.894,2.506,7.892,0.985,4.901,0.902,2.34,0.322,2.101,0.325,30,85.7
"GABBRO [18733]",44.56,30.8,70.5,9.16,38.9,8.21,2.39,7.05,1.09,5.88,1.08,2.88,0.405,2.45,0.369,48.58,-86.28
"GABBRO [25241]",47.75,8.1,16.7,2.07,8.26,1.67,0.67,1.53,0.22,1.27,0.25,0.68,0.1,0.59,0.08,41.6,111.3
"GABBRO [24214]",46.65221766,2.364184,5.334616,0.728294,3.153554,1.072008,0.456295,1.30322,0.263007,1.823246939,0.381521,1.038825,0.152823,0.9853,0.15098,26.3293,102.3804
"GABBRODIORITE [23751]",55.89,32.3,67.6,7.65,30.2,5.88,1.47,5.26,0.73,4.24,0.81,2.16,0.31,2.07,0.31,29.5,89
