"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
48.8,-87.27,"TRANSITIONAL BASALT [13001]",17.89,51.18,6.86,30.72,6.91,2.419,7,1.006,6.27,1.22,3.17,0.468,2.89,0.427
48.8,-87.27,"THOLEIITIC BASALT [5575] / TRANSITIONAL BASALT [13001]",7.5,20.5,3.02,15.18,4.71,1.34,5.72,0.98,6.85,1.41,4.06,0.6,4.2,0.65
48.6,-87.85,"TRANSITIONAL BASALT [5198]",12.92,34.36,4.76,21.37,5.53,1.903,5.87,0.931,4.93,0.952,2.49,0.409,2.17,0.317
48.6,-87.85,"TRANSITIONAL BASALT [5198]",13.43,32.92,4.41,21.25,5.49,1.86,5.82,0.81,4.98,0.9,2.41,0.34,1.94,0.27
48.6,-87.85,"ALKALI BASALT [5198] / TRANSITIONAL BASALT [13001]",22.62,54.02,6.75,28.8,5.68,1.71,4.92,0.59,3.41,0.56,1.41,0.2,1.12,0.15
50.92,-123.41,"BASALT [7175] / TRANSITIONAL BASALT [19246]",14.2695418721311,29.996377316596,4.16104105576329,18.455506402277,4.6831115089888,1.65430786485831,5.10334419229786,0.74675577431305,4.26131853354547,0.82371568556337,2.20174906827326,0.310673046497007,1.79429147082909,0.257129572171343
50.69,-123.57,"BASALT [7175] / TRANSITIONAL BASALT [19246]",12.696866350314,29.8873256632033,4.0357416967393,17.4856573744615,4.21160150109081,1.51376537132406,4.19873013845262,0.651458736033271,3.76332132500953,0.687701777832208,1.79922368666303,0.243359813510293,1.48168430191894,0.206598500657124
50.69,-123.57,"BASALT [7175] / TRANSITIONAL BASALT [19246]",15.4480926295779,31.3829077147263,4.15739169339971,18.1484583800297,4.37945642127158,1.5728230200263,4.77082560564226,0.682023285255762,3.80980284693878,0.735805738594321,1.92826594426261,0.274069962471537,1.53803388764787,0.222269400045692
50.55,-123.53,"BASALT [7175] / TRANSITIONAL BASALT [19246]",8.38147068495668,20.6308682203621,3.03729853128194,13.9852072676835,3.96864912880247,1.43185121426882,4.31835791272719,0.63803100479501,3.89223506102822,0.686690760411875,1.88135921985657,0.253991180990716,1.57068614613162,0.22169977113508
50.52,-123.58,"BASALT [7175] / TRANSITIONAL BASALT [19246]",13.4867740540373,32.578662282073,4.45096175796616,19.2867380992297,4.70167794387121,1.67005939898203,4.83237489483429,0.714372752902288,4.06099081533177,0.743895531008095,2.18212371467651,0.281262356885703,1.7707352171337,0.226841556395685
50.52,-123.58,"BASALT [7175] / TRANSITIONAL BASALT [19246]",13.6130211941686,32.1402655881505,4.43421560869597,19.7228294617131,4.65178175299114,1.64019691844651,4.67031164334187,0.664472588341488,3.92226822902222,0.750229776002389,2.03900325692068,0.26,1.68468104305748,0.239657768393388
50.04,-123.12,"BASALT [7175] / TRANSITIONAL BASALT [19246]",8.61696270822146,22.8458679635776,2.9602636901129,13.9512002088186,3.71601063607398,1.28651527882956,3.86120231920303,0.601929927137858,3.44007336082285,0.651280440377751,1.76360333776989,0.242792595687798,1.50166998481251,0.220327613581982
50.04,-123.12,"BASALT [7175] / TRANSITIONAL BASALT [19246]",9.46269301228092,23.0309625981033,3.10053996019693,14.5909087333126,3.90525755334552,1.34700796313145,4.05364382847114,0.626759585760643,3.64838167399916,0.687339212690366,1.8902734609457,0.265445396508538,1.61787270033781,0.232483434211569
49.98,-123.14,"BASALT [7175] / TRANSITIONAL BASALT [19246]",9.42089349537819,21.6210380014039,3.13961286679248,14.3532585582327,3.7527637437688,1.3812869024494,4.06492367975548,0.593540999865707,3.56323669247645,0.679285995534522,1.83297486551625,0.24,1.52199689008961,0.212258341408381
50.04,-123.11,"BASALT [7175] / TRANSITIONAL BASALT [19246]",9.01989779496525,21.2176231357985,3.03953012835116,13.9691594858085,3.69256204336995,1.36012062697517,3.95632106772084,0.579333377457874,3.44695748958809,0.6551252612093,1.76580739116863,0.22,1.45967806646587,0.209118008259895
50.22,-123.17,"BASALT [7175] / TRANSITIONAL BASALT [19246]",9.49013146478417,24.2380963860359,3.07293284640121,14.8098391671174,3.88396251823421,1.35515816829743,3.95311940189928,0.60657367315691,3.5001841500301,0.66290546774822,1.8082715257859,0.257114870802036,1.57262965341334,0.222364652907897
51.1984,167.7681,"TRANSITIONAL BASALT [5942]",9.24,24.3,3.74,17.6,5.15,1.87,6.01,0.986,6.38,1.32,3.61,0.528,3.28,0.476
51.1984,167.7681,"TRANSITIONAL BASALT [5942]",8.37,22.1,3.4,16,4.69,1.7,5.51,0.905,5.87,1.2,3.28,0.484,3.01,0.444
51.1984,167.7681,"TRANSITIONAL BASALT [5942]",9.22,24.5,3.75,17.9,5.22,1.9,6.1,1.01,6.49,1.32,3.58,0.524,3.26,0.479
35.58,170.95,"TRANSITIONAL BASALT [5942]",17.3,42.2,6.19,28,7.56,2.61,8.13,1.26,7.34,1.43,3.57,0.49,2.9,0.411
35.58,170.95,"TRANSITIONAL BASALT [5942]",17.4,42.6,6.23,28.1,7.6,2.63,8.12,1.26,7.38,1.43,3.57,0.489,2.92,0.415
32.14,172.26,"TRANSITIONAL BASALT [5942]",26.6,60.6,831,35.5,8.94,3.05,8.96,1.33,7.44,1.37,3.37,0.439,2.58,0.36
-49.35,69.89,"TRANSITIONAL BASALT [7525]",13.1,30.4,3.74,17,4.2,1.47,3.9,0.63,3.76,0.76,2,0.24,1.52,0.2
-16.422,-152.262,"TRANSITIONAL BASALT [1236]",30.16,70.34,9.34,37.6,7.78,2.22,6.48,1.04,5.02,0.89,2.09,0.29,1.63,0.24
-16.578,-151.442,"TRANSITIONAL BASALT [1236]",35.03,78.68,9.94,40.06,8.32,2.4,7.26,1.15,5.75,1.04,2.53,0.35,2.05,0.3
-27.17,-109.33,"TRANSITIONAL BASALT [806] / NOT GIVEN [17320]",21.6,45.5,6.09,26.8,6.34,2.13,6.73,1.01,5.92,1.16,3.21,0.42,2.76,0.38
-27.17,-109.33,"TRANSITIONAL BASALT [806] / NOT GIVEN [17320]",29.4,72.6,8.57,35.5,8.17,2.59,8.55,1.25,7.07,1.29,3.7,0.48,3.13,0.43
-27.14,-109.57,"TRANSITIONAL BASALT [806] / BASALT [14783] / NOT GIVEN [17320]",11,28.1,4.14,19.5,5.54,1.91,6.23,1.04,6.33,1.29,3.71,0.51,3.2,0.47
-27.07,-109.61,"TRANSITIONAL BASALT [806] / BASALT [16704]",13.6,32.7,4.48,20.2,5.26,1.82,5.56,0.89,5.37,1.05,2.91,0.39,2.57,0.36
-26.97,-110.22,"TRANSITIONAL BASALT [806] / BASALT [14783]",13.6,37.5,4.95,22.1,5.77,1.96,6.36,0.98,5.77,1.08,3.22,0.42,2.73,0.38
-26.83,-110.05,"TRANSITIONAL BASALT [806] / BASALT [16704] / NOT GIVEN [17320]",23.8307134262509,54.6967311741703,6.82956432367392,29.4609641030783,6.75429359270029,2.22735777283215,6.94002767377864,1.0738624285571,6.39299408402687,1.23142915872857,3.25214720244661,0.460305610147398,2.9440891908152,0.430648942143788
-31.5,-64,"TRANSITIONAL BASALT [12580]",91.6,165,16.63,62.6,10.1,2.96,7.43,1.05,5.15,0.87,2.37,0.27,1.51,0.22
-31.5,-64,"TRANSITIONAL BASALT [12580]",63.9,123,13.45,56.8,11.4,3.32,8.51,1.26,5.9,1.02,2.58,0.28,1.7,0.22
-31.5,-64,"TRANSITIONAL BASALT [12580]",71.4,134,14.9,59.9,11,3.3,8.06,1.2,5.84,0.95,2.55,0.28,1.64,0.22
18.95,-155.27,"THOLEIITIC BASALT [4071] / TRANSITIONAL BASALT [126] / NOT GIVEN [16249]",13.8,32.9,4.62,20.7,5.33,1.83,5.5,0.87,4.89,0.92,2.24,0.29,1.69,0.24
19.01,-155.12,"TRANSITIONAL BASALT [9013] / BASALT [9014]",13.5,33.8,4.72,22,5.7,1.99,5.97,0.95,5.38,0.99,2.35,0.33,2.03,0.29
19.01,-155.12,"TRANSITIONAL BASALT [9013] / BASALT [9014]",16.1,39.8,5.5,25.1,6.61,2.28,6.86,1.09,6.26,1.14,2.79,0.39,2.36,0.33
19.01,-155.12,"TRANSITIONAL BASALT [9013] / BASALT [9014]",17,42.4,5.87,27.7,6.95,2.39,7.29,1.15,6.48,1.2,2.9,0.41,2.46,0.35
